********************
Train and test 60-40% split with test_fold official
File number in train dataset: 539
********************
Extracting individual breathing cycles..
[Preprocessed train dataset information]
total number of audio data: 4142
Class 0 (normal) : 2063 (49.8%)
Class 1 (crackle): 1215 (29.3%)
Class 2 (wheeze) : 501  (12.1%)
Class 3 (both)   : 363  (8.8%)
********************
Train and test 60-40% split with test_fold official
File number in test dataset: 381
********************
Extracting individual breathing cycles..
[Preprocessed test dataset information]
total number of audio data: 2756
Class 0 (normal) : 1579 (57.3%)
Class 1 (crackle): 649  (23.5%)
Class 2 (wheeze) : 385  (14.0%)
Class 3 (both)   : 143  (5.2%)

 Loaded SSAST-Custom-230911.pth successfully.
now load a SSL pretrained models from Custom
pretraining patch split stride: frequency=16, time=16
pretraining patch shape: frequency=16, time=16
pretraining patch array dimension: frequency=8, time=64
pretraining number of patches=512
fine-tuning patch split stride: frequncey=10, time=10
fine-tuning number of patches=948
********************
Training for 50 epochs on icbhi dataset
Train: [1][10/517]	BT 0.234 (3.935)	DT 0.030 (0.320)	loss 1.861 (1.586)	Acc@1 0.000 (18.750)
Train: [25][440/517]	BT 0.232 (0.238)	DT 0.028 (0.035)	loss 1.053 (0.808)	Acc@1 37.500 (65.426)
Train: [25][450/517]	BT 0.232 (0.238)	DT 0.028 (0.035)	loss 0.580 (0.808)	Acc@1 75.000 (65.250)
Train: [25][460/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 0.975 (0.811)	Acc@1 37.500 (65.217)
Train: [25][470/517]	BT 0.233 (0.238)	DT 0.029 (0.034)	loss 1.417 (0.813)	Acc@1 62.500 (65.106)
Train: [25][480/517]	BT 0.232 (0.237)	DT 0.029 (0.034)	loss 0.462 (0.814)	Acc@1 62.500 (65.130)
Train: [25][490/517]	BT 0.232 (0.237)	DT 0.029 (0.034)	loss 1.017 (0.816)	Acc@1 37.500 (64.949)
Train: [25][500/517]	BT 0.231 (0.237)	DT 0.028 (0.034)	loss 0.858 (0.816)	Acc@1 62.500 (65.050)
Train: [25][510/517]	BT 0.230 (0.237)	DT 0.028 (0.034)	loss 0.257 (0.815)	Acc@1 87.500 (65.123)
Train epoch 25, total time 122.90, accuracy:65.21
 * S_p: 47.50, S_e: 31.95, Score: 39.72 (Best S_p: 46.80, S_e: 38.57, Score: 42.69)
 * Acc@1 40.86
Train: [26][10/517]	BT 0.232 (0.482)	DT 0.029 (0.279)	loss 1.210 (1.005)	Acc@1 37.500 (55.000)
Train: [26][20/517]	BT 0.231 (0.357)	DT 0.029 (0.154)	loss 0.775 (0.801)	Acc@1 50.000 (63.125)
Train: [26][30/517]	BT 0.232 (0.316)	DT 0.029 (0.113)	loss 0.588 (0.806)	Acc@1 50.000 (61.250)
Train: [26][40/517]	BT 0.232 (0.295)	DT 0.029 (0.092)	loss 1.167 (0.873)	Acc@1 37.500 (62.188)
Train: [26][50/517]	BT 0.231 (0.282)	DT 0.028 (0.079)	loss 1.888 (0.897)	Acc@1 37.500 (61.250)
Train: [26][60/517]	BT 0.232 (0.274)	DT 0.029 (0.071)	loss 0.522 (0.904)	Acc@1 75.000 (61.250)
Train: [26][70/517]	BT 0.232 (0.268)	DT 0.029 (0.065)	loss 0.825 (0.902)	Acc@1 87.500 (61.786)
Train: [26][80/517]	BT 0.235 (0.263)	DT 0.032 (0.060)	loss 0.178 (0.873)	Acc@1 100.000 (64.219)
Train: [26][90/517]	BT 0.231 (0.260)	DT 0.029 (0.057)	loss 0.913 (0.869)	Acc@1 50.000 (64.722)
Train: [26][100/517]	BT 0.231 (0.257)	DT 0.028 (0.054)	loss 0.676 (0.851)	Acc@1 75.000 (64.875)
Train: [26][110/517]	BT 0.231 (0.255)	DT 0.028 (0.052)	loss 1.153 (0.850)	Acc@1 62.500 (65.455)
Train: [26][120/517]	BT 0.232 (0.253)	DT 0.029 (0.050)	loss 0.540 (0.841)	Acc@1 50.000 (65.312)
Train: [26][130/517]	BT 0.233 (0.251)	DT 0.028 (0.048)	loss 0.812 (0.830)	Acc@1 62.500 (65.481)
Train: [26][140/517]	BT 0.239 (0.250)	DT 0.037 (0.047)	loss 0.642 (0.830)	Acc@1 75.000 (66.250)
Train: [26][150/517]	BT 0.231 (0.249)	DT 0.029 (0.046)	loss 0.582 (0.829)	Acc@1 87.500 (66.500)
Train: [26][160/517]	BT 0.236 (0.248)	DT 0.033 (0.045)	loss 1.181 (0.834)	Acc@1 50.000 (66.562)
Train: [26][170/517]	BT 0.231 (0.247)	DT 0.029 (0.044)	loss 1.826 (0.829)	Acc@1 50.000 (66.471)
Train: [26][180/517]	BT 0.231 (0.246)	DT 0.028 (0.043)	loss 0.847 (0.836)	Acc@1 62.500 (66.111)
Train: [26][190/517]	BT 0.232 (0.245)	DT 0.028 (0.042)	loss 1.224 (0.830)	Acc@1 50.000 (65.987)
Train: [26][200/517]	BT 0.231 (0.245)	DT 0.029 (0.042)	loss 0.366 (0.821)	Acc@1 87.500 (66.062)
Train: [26][210/517]	BT 0.232 (0.245)	DT 0.028 (0.042)	loss 0.775 (0.825)	Acc@1 62.500 (65.952)
Train: [26][220/517]	BT 0.231 (0.244)	DT 0.028 (0.041)	loss 0.555 (0.821)	Acc@1 75.000 (66.023)
Train: [26][230/517]	BT 0.231 (0.243)	DT 0.029 (0.041)	loss 0.869 (0.820)	Acc@1 87.500 (66.304)
Train: [26][240/517]	BT 0.231 (0.243)	DT 0.029 (0.040)	loss 0.481 (0.814)	Acc@1 87.500 (66.562)
Train: [26][250/517]	BT 0.237 (0.243)	DT 0.034 (0.040)	loss 0.986 (0.813)	Acc@1 62.500 (66.500)
Train: [26][260/517]	BT 0.231 (0.242)	DT 0.028 (0.039)	loss 1.563 (0.812)	Acc@1 75.000 (66.538)
Train: [26][270/517]	BT 0.231 (0.242)	DT 0.028 (0.039)	loss 0.398 (0.812)	Acc@1 87.500 (66.620)
Train: [26][280/517]	BT 0.231 (0.241)	DT 0.029 (0.039)	loss 0.413 (0.810)	Acc@1 87.500 (66.652)
Train: [26][290/517]	BT 0.231 (0.241)	DT 0.028 (0.038)	loss 1.050 (0.812)	Acc@1 50.000 (66.250)
Train: [26][300/517]	BT 0.231 (0.241)	DT 0.029 (0.038)	loss 0.711 (0.816)	Acc@1 75.000 (65.917)
Train: [26][310/517]	BT 0.231 (0.241)	DT 0.029 (0.038)	loss 0.902 (0.814)	Acc@1 50.000 (65.847)
Train: [26][320/517]	BT 0.232 (0.240)	DT 0.029 (0.037)	loss 1.163 (0.820)	Acc@1 62.500 (65.508)
Train: [26][330/517]	BT 0.232 (0.240)	DT 0.029 (0.037)	loss 0.732 (0.816)	Acc@1 62.500 (65.530)
Train: [26][340/517]	BT 0.232 (0.240)	DT 0.029 (0.037)	loss 1.390 (0.810)	Acc@1 37.500 (65.735)
Train: [26][350/517]	BT 0.231 (0.240)	DT 0.028 (0.037)	loss 0.505 (0.809)	Acc@1 87.500 (65.679)
Train: [26][360/517]	BT 0.232 (0.239)	DT 0.029 (0.036)	loss 1.393 (0.809)	Acc@1 12.500 (65.694)
Train: [26][370/517]	BT 0.232 (0.239)	DT 0.029 (0.036)	loss 0.536 (0.810)	Acc@1 75.000 (65.473)
Train: [26][380/517]	BT 0.232 (0.239)	DT 0.029 (0.036)	loss 0.694 (0.808)	Acc@1 100.000 (65.592)
Train: [26][390/517]	BT 0.232 (0.239)	DT 0.029 (0.036)	loss 1.603 (0.807)	Acc@1 50.000 (65.705)
Train: [26][400/517]	BT 0.231 (0.239)	DT 0.029 (0.036)	loss 0.686 (0.808)	Acc@1 62.500 (65.781)
Train: [26][410/517]	BT 0.231 (0.238)	DT 0.028 (0.036)	loss 0.991 (0.812)	Acc@1 62.500 (65.701)
Train: [26][420/517]	BT 0.236 (0.238)	DT 0.033 (0.035)	loss 1.096 (0.810)	Acc@1 37.500 (65.565)
Train: [26][430/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 1.052 (0.816)	Acc@1 37.500 (65.320)
Train: [26][440/517]	BT 0.232 (0.238)	DT 0.028 (0.035)	loss 0.597 (0.819)	Acc@1 62.500 (65.085)
Train: [26][450/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 0.583 (0.819)	Acc@1 50.000 (65.056)
Train: [26][460/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 0.671 (0.820)	Acc@1 75.000 (65.109)
Train: [26][470/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 0.549 (0.823)	Acc@1 75.000 (65.239)
Train: [26][480/517]	BT 0.231 (0.238)	DT 0.029 (0.035)	loss 0.706 (0.822)	Acc@1 50.000 (65.260)
Train: [26][490/517]	BT 0.232 (0.237)	DT 0.029 (0.034)	loss 0.871 (0.824)	Acc@1 50.000 (65.281)
Train: [26][500/517]	BT 0.234 (0.237)	DT 0.028 (0.034)	loss 0.604 (0.825)	Acc@1 75.000 (65.325)
Train: [26][510/517]	BT 0.231 (0.237)	DT 0.028 (0.034)	loss 0.738 (0.825)	Acc@1 37.500 (65.392)
Train epoch 26, total time 122.95, accuracy:65.55
 * S_p: 44.40, S_e: 34.07, Score: 39.23 (Best S_p: 46.80, S_e: 38.57, Score: 42.69)
 * Acc@1 39.99
Train: [27][10/517]	BT 0.237 (0.484)	DT 0.032 (0.279)	loss 0.860 (0.837)	Acc@1 75.000 (65.000)
Train: [27][20/517]	BT 0.234 (0.359)	DT 0.030 (0.155)	loss 0.580 (0.839)	Acc@1 62.500 (65.000)
Train: [27][30/517]	BT 0.235 (0.318)	DT 0.030 (0.113)	loss 1.759 (0.828)	Acc@1 75.000 (66.250)
Train: [27][40/517]	BT 0.234 (0.297)	DT 0.029 (0.093)	loss 0.757 (0.839)	Acc@1 75.000 (65.312)
Train: [27][50/517]	BT 0.233 (0.284)	DT 0.029 (0.080)	loss 0.822 (0.815)	Acc@1 50.000 (64.500)
Train: [27][60/517]	BT 0.234 (0.276)	DT 0.030 (0.072)	loss 0.883 (0.795)	Acc@1 62.500 (65.417)
Train: [27][70/517]	BT 0.233 (0.270)	DT 0.029 (0.066)	loss 0.165 (0.785)	Acc@1 100.000 (66.250)
Train: [27][80/517]	BT 0.232 (0.265)	DT 0.029 (0.061)	loss 0.711 (0.804)	Acc@1 75.000 (65.938)
Train: [27][90/517]	BT 0.233 (0.262)	DT 0.029 (0.058)	loss 0.639 (0.793)	Acc@1 62.500 (65.833)
Train: [27][100/517]	BT 0.234 (0.259)	DT 0.030 (0.055)	loss 0.551 (0.792)	Acc@1 75.000 (65.500)
Train: [27][110/517]	BT 0.236 (0.257)	DT 0.029 (0.053)	loss 1.109 (0.812)	Acc@1 50.000 (64.773)
Train: [27][120/517]	BT 0.233 (0.255)	DT 0.029 (0.051)	loss 0.617 (0.800)	Acc@1 75.000 (65.729)
Train: [27][130/517]	BT 0.233 (0.253)	DT 0.029 (0.049)	loss 0.894 (0.815)	Acc@1 62.500 (65.385)
Train: [27][140/517]	BT 0.234 (0.252)	DT 0.030 (0.048)	loss 1.079 (0.817)	Acc@1 62.500 (65.625)
Train: [27][150/517]	BT 0.233 (0.250)	DT 0.029 (0.046)	loss 0.598 (0.825)	Acc@1 62.500 (65.083)
Train: [27][160/517]	BT 0.233 (0.249)	DT 0.029 (0.045)	loss 0.527 (0.813)	Acc@1 75.000 (65.156)
Train: [27][170/517]	BT 0.233 (0.248)	DT 0.029 (0.044)	loss 0.496 (0.813)	Acc@1 62.500 (65.074)
Train: [27][180/517]	BT 0.233 (0.248)	DT 0.029 (0.044)	loss 0.404 (0.814)	Acc@1 87.500 (65.625)
Train: [27][190/517]	BT 0.233 (0.247)	DT 0.029 (0.043)	loss 0.648 (0.810)	Acc@1 50.000 (65.461)
Train: [27][200/517]	BT 0.232 (0.246)	DT 0.028 (0.042)	loss 1.270 (0.815)	Acc@1 62.500 (65.312)
Train: [27][210/517]	BT 0.233 (0.246)	DT 0.029 (0.042)	loss 0.660 (0.809)	Acc@1 62.500 (65.655)
Train: [27][220/517]	BT 0.233 (0.245)	DT 0.029 (0.041)	loss 0.882 (0.807)	Acc@1 75.000 (65.852)
Train: [27][230/517]	BT 0.233 (0.245)	DT 0.029 (0.041)	loss 0.644 (0.808)	Acc@1 75.000 (65.924)
Train: [27][240/517]	BT 0.233 (0.244)	DT 0.030 (0.040)	loss 0.305 (0.810)	Acc@1 100.000 (65.833)
Train: [27][250/517]	BT 0.232 (0.244)	DT 0.028 (0.040)	loss 0.904 (0.813)	Acc@1 50.000 (65.850)
Train: [27][260/517]	BT 0.238 (0.243)	DT 0.034 (0.039)	loss 0.336 (0.805)	Acc@1 100.000 (66.298)
Train: [27][270/517]	BT 0.232 (0.243)	DT 0.029 (0.039)	loss 0.590 (0.805)	Acc@1 62.500 (66.157)
Train: [27][280/517]	BT 0.233 (0.242)	DT 0.029 (0.038)	loss 0.912 (0.805)	Acc@1 50.000 (66.161)
Train: [27][290/517]	BT 0.232 (0.242)	DT 0.029 (0.038)	loss 0.603 (0.800)	Acc@1 75.000 (66.379)
Train: [27][300/517]	BT 0.232 (0.242)	DT 0.029 (0.038)	loss 0.773 (0.800)	Acc@1 75.000 (66.500)
Train: [27][310/517]	BT 0.232 (0.241)	DT 0.029 (0.038)	loss 0.216 (0.797)	Acc@1 100.000 (66.653)
Train: [27][320/517]	BT 0.232 (0.241)	DT 0.028 (0.037)	loss 0.559 (0.796)	Acc@1 50.000 (66.680)
Train: [27][330/517]	BT 0.233 (0.241)	DT 0.028 (0.037)	loss 0.478 (0.803)	Acc@1 87.500 (66.250)
Train: [27][340/517]	BT 0.233 (0.241)	DT 0.029 (0.037)	loss 0.463 (0.805)	Acc@1 87.500 (66.287)
Train: [27][350/517]	BT 0.233 (0.240)	DT 0.029 (0.037)	loss 0.923 (0.806)	Acc@1 62.500 (66.321)
Train: [27][360/517]	BT 0.232 (0.240)	DT 0.029 (0.036)	loss 1.446 (0.815)	Acc@1 62.500 (66.111)
Train: [27][370/517]	BT 0.232 (0.240)	DT 0.029 (0.036)	loss 0.806 (0.814)	Acc@1 62.500 (66.385)
Train: [27][380/517]	BT 0.232 (0.240)	DT 0.028 (0.036)	loss 1.443 (0.815)	Acc@1 62.500 (66.250)
Train: [27][390/517]	BT 0.232 (0.240)	DT 0.028 (0.036)	loss 1.331 (0.816)	Acc@1 50.000 (66.026)
Train: [27][400/517]	BT 0.234 (0.239)	DT 0.031 (0.036)	loss 0.560 (0.817)	Acc@1 87.500 (65.906)
Train: [27][410/517]	BT 0.231 (0.239)	DT 0.028 (0.036)	loss 0.489 (0.819)	Acc@1 87.500 (65.640)
Train: [27][420/517]	BT 0.232 (0.239)	DT 0.029 (0.035)	loss 1.593 (0.825)	Acc@1 50.000 (65.476)
Train: [27][430/517]	BT 0.234 (0.239)	DT 0.030 (0.035)	loss 1.256 (0.825)	Acc@1 50.000 (65.349)
Train: [27][440/517]	BT 0.232 (0.239)	DT 0.029 (0.035)	loss 0.849 (0.823)	Acc@1 75.000 (65.398)
Train: [27][450/517]	BT 0.231 (0.239)	DT 0.028 (0.035)	loss 0.712 (0.819)	Acc@1 62.500 (65.611)
Train: [27][460/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 1.394 (0.819)	Acc@1 62.500 (65.815)
Train: [27][470/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 0.556 (0.817)	Acc@1 75.000 (65.878)
Train: [27][480/517]	BT 0.234 (0.238)	DT 0.031 (0.035)	loss 0.655 (0.820)	Acc@1 75.000 (65.651)
Train: [27][490/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 1.070 (0.819)	Acc@1 75.000 (65.842)
Train: [27][500/517]	BT 0.231 (0.238)	DT 0.029 (0.034)	loss 0.709 (0.817)	Acc@1 50.000 (65.750)
Train: [27][510/517]	BT 0.231 (0.238)	DT 0.028 (0.034)	loss 0.350 (0.817)	Acc@1 75.000 (65.809)
Train epoch 27, total time 123.31, accuracy:65.64
 * S_p: 46.17, S_e: 32.88, Score: 39.52 (Best S_p: 46.80, S_e: 38.57, Score: 42.69)
 * Acc@1 40.49
Train: [28][10/517]	BT 0.234 (0.481)	DT 0.029 (0.277)	loss 1.172 (0.828)	Acc@1 62.500 (67.500)
Train: [28][20/517]	BT 0.232 (0.356)	DT 0.029 (0.153)	loss 0.550 (0.861)	Acc@1 62.500 (68.125)
Train: [28][30/517]	BT 0.232 (0.315)	DT 0.029 (0.112)	loss 0.757 (0.801)	Acc@1 62.500 (70.833)
Train: [28][40/517]	BT 0.232 (0.294)	DT 0.029 (0.091)	loss 0.602 (0.794)	Acc@1 75.000 (70.312)
Train: [28][50/517]	BT 0.231 (0.282)	DT 0.028 (0.079)	loss 1.137 (0.785)	Acc@1 75.000 (70.250)
Train: [28][60/517]	BT 0.231 (0.274)	DT 0.028 (0.071)	loss 0.538 (0.797)	Acc@1 87.500 (69.792)
Train: [28][70/517]	BT 0.232 (0.268)	DT 0.029 (0.065)	loss 0.715 (0.811)	Acc@1 75.000 (69.286)
Train: [28][80/517]	BT 0.232 (0.263)	DT 0.029 (0.060)	loss 1.296 (0.825)	Acc@1 37.500 (68.438)
Train: [28][90/517]	BT 0.232 (0.260)	DT 0.029 (0.057)	loss 0.555 (0.825)	Acc@1 75.000 (67.917)
Train: [28][100/517]	BT 0.231 (0.257)	DT 0.029 (0.054)	loss 1.055 (0.830)	Acc@1 50.000 (67.375)
Train: [28][110/517]	BT 0.231 (0.255)	DT 0.028 (0.052)	loss 0.466 (0.839)	Acc@1 75.000 (66.364)
Train: [28][120/517]	BT 0.231 (0.253)	DT 0.028 (0.050)	loss 0.719 (0.833)	Acc@1 75.000 (66.562)
Train: [28][130/517]	BT 0.232 (0.251)	DT 0.028 (0.048)	loss 0.850 (0.845)	Acc@1 75.000 (65.673)
Train: [28][140/517]	BT 0.232 (0.250)	DT 0.029 (0.047)	loss 1.016 (0.832)	Acc@1 75.000 (65.893)
Train: [28][150/517]	BT 0.236 (0.249)	DT 0.033 (0.046)	loss 0.412 (0.828)	Acc@1 100.000 (65.917)
Train: [28][160/517]	BT 0.231 (0.248)	DT 0.028 (0.045)	loss 0.762 (0.832)	Acc@1 62.500 (65.078)
Train: [28][170/517]	BT 0.231 (0.247)	DT 0.028 (0.044)	loss 0.762 (0.828)	Acc@1 75.000 (65.147)
Train: [28][180/517]	BT 0.231 (0.246)	DT 0.028 (0.043)	loss 1.067 (0.827)	Acc@1 25.000 (64.931)
Train: [28][190/517]	BT 0.231 (0.245)	DT 0.028 (0.042)	loss 0.743 (0.831)	Acc@1 75.000 (65.263)
Train: [28][200/517]	BT 0.231 (0.245)	DT 0.028 (0.042)	loss 1.160 (0.824)	Acc@1 50.000 (65.125)
Train: [28][210/517]	BT 0.232 (0.244)	DT 0.029 (0.041)	loss 0.792 (0.827)	Acc@1 62.500 (65.179)
Train: [28][220/517]	BT 0.231 (0.243)	DT 0.028 (0.040)	loss 0.673 (0.830)	Acc@1 62.500 (65.057)
Train: [28][230/517]	BT 0.231 (0.243)	DT 0.028 (0.040)	loss 0.227 (0.830)	Acc@1 87.500 (65.000)
Train: [28][240/517]	BT 0.232 (0.243)	DT 0.029 (0.040)	loss 1.171 (0.838)	Acc@1 62.500 (64.792)
Train: [28][250/517]	BT 0.233 (0.242)	DT 0.029 (0.039)	loss 0.453 (0.832)	Acc@1 87.500 (64.950)
Train: [28][260/517]	BT 0.234 (0.242)	DT 0.031 (0.039)	loss 0.760 (0.829)	Acc@1 75.000 (64.904)
Train: [28][270/517]	BT 0.232 (0.241)	DT 0.028 (0.038)	loss 0.410 (0.826)	Acc@1 75.000 (65.093)
Train: [28][280/517]	BT 0.232 (0.241)	DT 0.029 (0.038)	loss 0.792 (0.828)	Acc@1 50.000 (64.688)
Train: [28][290/517]	BT 0.232 (0.241)	DT 0.028 (0.038)	loss 0.670 (0.824)	Acc@1 62.500 (64.828)
Train: [28][300/517]	BT 0.232 (0.241)	DT 0.029 (0.037)	loss 0.633 (0.821)	Acc@1 75.000 (65.000)
Train: [28][310/517]	BT 0.236 (0.240)	DT 0.033 (0.037)	loss 0.321 (0.815)	Acc@1 100.000 (65.484)
Train: [28][320/517]	BT 0.232 (0.240)	DT 0.028 (0.037)	loss 0.787 (0.816)	Acc@1 87.500 (65.625)
Train: [28][330/517]	BT 0.232 (0.240)	DT 0.028 (0.037)	loss 0.349 (0.815)	Acc@1 87.500 (65.758)
Train: [28][340/517]	BT 0.239 (0.240)	DT 0.035 (0.036)	loss 0.633 (0.812)	Acc@1 75.000 (65.515)
Train: [28][350/517]	BT 0.232 (0.239)	DT 0.029 (0.036)	loss 0.593 (0.806)	Acc@1 87.500 (65.786)
Train: [28][360/517]	BT 0.232 (0.239)	DT 0.028 (0.036)	loss 0.788 (0.805)	Acc@1 75.000 (65.938)
Train: [28][370/517]	BT 0.232 (0.239)	DT 0.028 (0.036)	loss 0.854 (0.806)	Acc@1 62.500 (66.047)
Train: [28][380/517]	BT 0.232 (0.239)	DT 0.029 (0.036)	loss 0.875 (0.808)	Acc@1 75.000 (66.217)
Train: [28][390/517]	BT 0.233 (0.239)	DT 0.028 (0.036)	loss 1.274 (0.809)	Acc@1 37.500 (65.994)
Train: [28][400/517]	BT 0.231 (0.238)	DT 0.029 (0.035)	loss 0.559 (0.807)	Acc@1 62.500 (65.938)
Train: [28][410/517]	BT 0.233 (0.238)	DT 0.029 (0.035)	loss 0.888 (0.807)	Acc@1 62.500 (65.854)
Train: [28][420/517]	BT 0.232 (0.238)	DT 0.028 (0.035)	loss 0.610 (0.808)	Acc@1 75.000 (65.893)
Train: [28][430/517]	BT 0.232 (0.238)	DT 0.028 (0.035)	loss 0.800 (0.806)	Acc@1 75.000 (65.872)
Train: [28][440/517]	BT 0.232 (0.238)	DT 0.028 (0.035)	loss 1.163 (0.807)	Acc@1 62.500 (65.852)
Train: [28][450/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 0.728 (0.809)	Acc@1 75.000 (65.639)
Train: [28][460/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 1.070 (0.809)	Acc@1 62.500 (65.598)
Train: [28][470/517]	BT 0.232 (0.238)	DT 0.028 (0.034)	loss 1.245 (0.809)	Acc@1 50.000 (65.612)
Train: [28][480/517]	BT 0.232 (0.237)	DT 0.028 (0.034)	loss 0.508 (0.806)	Acc@1 75.000 (65.755)
Train: [28][490/517]	BT 0.232 (0.237)	DT 0.028 (0.034)	loss 0.973 (0.807)	Acc@1 75.000 (65.791)
Train: [28][500/517]	BT 0.231 (0.237)	DT 0.028 (0.034)	loss 0.161 (0.807)	Acc@1 87.500 (65.750)
Train: [28][510/517]	BT 0.232 (0.237)	DT 0.028 (0.034)	loss 1.034 (0.808)	Acc@1 50.000 (65.637)
Train epoch 28, total time 122.93, accuracy:65.62
 * S_p: 39.71, S_e: 36.96, Score: 38.33 (Best S_p: 46.80, S_e: 38.57, Score: 42.69)
 * Acc@1 38.53
Train: [29][10/517]	BT 0.232 (0.492)	DT 0.029 (0.288)	loss 0.861 (0.861)	Acc@1 62.500 (66.250)
Train: [29][20/517]	BT 0.232 (0.363)	DT 0.029 (0.159)	loss 0.626 (0.812)	Acc@1 50.000 (63.125)
Train: [29][30/517]	BT 0.232 (0.319)	DT 0.029 (0.116)	loss 0.652 (0.788)	Acc@1 75.000 (65.833)
Train: [29][40/517]	BT 0.235 (0.298)	DT 0.029 (0.094)	loss 1.063 (0.778)	Acc@1 50.000 (67.500)
Train: [29][50/517]	BT 0.232 (0.285)	DT 0.029 (0.081)	loss 0.597 (0.787)	Acc@1 75.000 (68.000)
Train: [29][60/517]	BT 0.232 (0.276)	DT 0.029 (0.073)	loss 0.821 (0.767)	Acc@1 75.000 (69.583)
Train: [29][70/517]	BT 0.232 (0.270)	DT 0.029 (0.066)	loss 0.911 (0.788)	Acc@1 75.000 (68.036)
Train: [29][80/517]	BT 0.233 (0.265)	DT 0.029 (0.062)	loss 0.792 (0.783)	Acc@1 50.000 (66.875)
Train: [29][90/517]	BT 0.232 (0.262)	DT 0.029 (0.058)	loss 0.984 (0.785)	Acc@1 62.500 (66.667)
Train: [29][100/517]	BT 0.233 (0.259)	DT 0.029 (0.055)	loss 0.439 (0.765)	Acc@1 75.000 (67.500)
Train: [29][110/517]	BT 0.232 (0.257)	DT 0.029 (0.053)	loss 1.269 (0.764)	Acc@1 62.500 (67.273)
Train: [29][120/517]	BT 0.233 (0.255)	DT 0.029 (0.051)	loss 0.791 (0.776)	Acc@1 37.500 (66.562)
Train: [29][130/517]	BT 0.237 (0.253)	DT 0.033 (0.049)	loss 1.014 (0.777)	Acc@1 62.500 (66.923)
Train: [29][140/517]	BT 0.231 (0.252)	DT 0.028 (0.048)	loss 0.440 (0.781)	Acc@1 75.000 (66.607)
Train: [29][150/517]	BT 0.236 (0.250)	DT 0.028 (0.047)	loss 0.805 (0.789)	Acc@1 87.500 (65.833)
Train: [29][160/517]	BT 0.232 (0.249)	DT 0.029 (0.046)	loss 1.241 (0.786)	Acc@1 62.500 (66.406)
Train: [29][170/517]	BT 0.232 (0.248)	DT 0.029 (0.045)	loss 1.018 (0.785)	Acc@1 62.500 (66.691)
Train: [29][180/517]	BT 0.232 (0.247)	DT 0.029 (0.044)	loss 1.010 (0.787)	Acc@1 50.000 (66.319)
Train: [29][190/517]	BT 0.232 (0.246)	DT 0.028 (0.043)	loss 0.613 (0.795)	Acc@1 75.000 (66.513)
Train: [29][200/517]	BT 0.234 (0.246)	DT 0.029 (0.042)	loss 0.731 (0.792)	Acc@1 62.500 (66.375)
Train: [29][210/517]	BT 0.232 (0.245)	DT 0.029 (0.042)	loss 1.008 (0.792)	Acc@1 62.500 (66.429)
Train: [29][220/517]	BT 0.232 (0.245)	DT 0.029 (0.041)	loss 0.988 (0.799)	Acc@1 75.000 (65.966)
Train: [29][230/517]	BT 0.232 (0.244)	DT 0.029 (0.041)	loss 0.234 (0.797)	Acc@1 100.000 (66.087)
Train: [29][240/517]	BT 0.231 (0.244)	DT 0.029 (0.040)	loss 0.512 (0.799)	Acc@1 62.500 (65.833)
Train: [29][250/517]	BT 0.234 (0.243)	DT 0.031 (0.040)	loss 1.289 (0.817)	Acc@1 62.500 (65.700)
Train: [29][260/517]	BT 0.232 (0.243)	DT 0.029 (0.039)	loss 0.526 (0.816)	Acc@1 87.500 (65.385)
Train: [29][270/517]	BT 0.232 (0.242)	DT 0.028 (0.039)	loss 1.000 (0.822)	Acc@1 75.000 (65.278)
Train: [29][280/517]	BT 0.235 (0.242)	DT 0.029 (0.038)	loss 0.713 (0.825)	Acc@1 62.500 (64.955)
Train: [29][290/517]	BT 0.242 (0.242)	DT 0.038 (0.039)	loss 0.578 (0.823)	Acc@1 87.500 (65.000)
Train: [29][300/517]	BT 0.233 (0.242)	DT 0.030 (0.038)	loss 0.481 (0.819)	Acc@1 87.500 (65.333)
Train: [29][310/517]	BT 0.232 (0.242)	DT 0.029 (0.038)	loss 0.684 (0.820)	Acc@1 87.500 (65.444)
Train: [29][320/517]	BT 0.232 (0.241)	DT 0.029 (0.038)	loss 0.734 (0.814)	Acc@1 62.500 (65.547)
Train: [29][330/517]	BT 0.232 (0.241)	DT 0.029 (0.038)	loss 0.337 (0.811)	Acc@1 75.000 (65.492)
Train: [29][340/517]	BT 0.232 (0.241)	DT 0.029 (0.037)	loss 0.500 (0.812)	Acc@1 100.000 (65.551)
Train: [29][350/517]	BT 0.232 (0.241)	DT 0.029 (0.037)	loss 1.072 (0.812)	Acc@1 62.500 (65.536)
Train: [29][360/517]	BT 0.232 (0.240)	DT 0.029 (0.037)	loss 0.441 (0.815)	Acc@1 75.000 (65.486)
Train: [29][370/517]	BT 0.231 (0.240)	DT 0.028 (0.037)	loss 0.834 (0.811)	Acc@1 75.000 (65.676)
