********************
Train and test 60-40% split with test_fold official
File number in train dataset: 539
********************
Extracting individual breathing cycles..
[Preprocessed train dataset information]
total number of audio data: 4142
Class 0 (normal) : 2063 (49.8%)
Class 1 (crackle): 1215 (29.3%)
Class 2 (wheeze) : 501  (12.1%)
Class 3 (both)   : 363  (8.8%)
********************
Train and test 60-40% split with test_fold official
File number in test dataset: 381
********************
Extracting individual breathing cycles..
[Preprocessed test dataset information]
total number of audio data: 2756
Class 0 (normal) : 1579 (57.3%)
Class 1 (crackle): 649  (23.5%)
Class 2 (wheeze) : 385  (14.0%)
Class 3 (both)   : 143  (5.2%)
---------------AST Model Summary---------------
ImageNet pretraining: True, AudioSet pretraining: True
frequncey stride=10, time stride=10
number of patches=948
********************
Training for 50 epochs on icbhi dataset
Train: [1][10/517]	BT 0.225 (4.340)	DT 0.028 (0.276)	loss 1.848 (1.648)	Acc@1 37.500 (26.250)
Train: [25][110/517]	BT 0.228 (0.244)	DT 0.028 (0.043)	loss 0.008 (0.167)	Acc@1 100.000 (94.205)
Train: [25][120/517]	BT 0.229 (0.243)	DT 0.028 (0.042)	loss 0.137 (0.174)	Acc@1 87.500 (93.854)
Train: [25][130/517]	BT 0.229 (0.242)	DT 0.027 (0.041)	loss 0.054 (0.171)	Acc@1 100.000 (93.846)
Train: [25][140/517]	BT 0.229 (0.241)	DT 0.028 (0.040)	loss 0.305 (0.171)	Acc@1 75.000 (93.661)
Train: [25][150/517]	BT 0.229 (0.240)	DT 0.028 (0.039)	loss 0.213 (0.169)	Acc@1 87.500 (93.667)
Train: [25][160/517]	BT 0.232 (0.240)	DT 0.031 (0.039)	loss 0.059 (0.168)	Acc@1 100.000 (93.438)
Train: [25][170/517]	BT 0.229 (0.239)	DT 0.027 (0.038)	loss 1.136 (0.171)	Acc@1 75.000 (93.456)
Train: [25][180/517]	BT 0.230 (0.239)	DT 0.028 (0.037)	loss 0.087 (0.166)	Acc@1 100.000 (93.611)
Train: [25][190/517]	BT 0.229 (0.238)	DT 0.028 (0.037)	loss 0.054 (0.170)	Acc@1 100.000 (93.553)
Train: [25][200/517]	BT 0.229 (0.238)	DT 0.028 (0.037)	loss 0.054 (0.173)	Acc@1 100.000 (93.438)
Train: [25][210/517]	BT 0.229 (0.237)	DT 0.028 (0.036)	loss 0.038 (0.171)	Acc@1 100.000 (93.571)
Train: [25][220/517]	BT 0.231 (0.237)	DT 0.030 (0.036)	loss 0.038 (0.172)	Acc@1 100.000 (93.409)
Train: [25][230/517]	BT 0.229 (0.237)	DT 0.028 (0.035)	loss 0.166 (0.170)	Acc@1 87.500 (93.533)
Train: [25][240/517]	BT 0.228 (0.236)	DT 0.028 (0.035)	loss 0.286 (0.166)	Acc@1 100.000 (93.646)
Train: [25][250/517]	BT 0.231 (0.236)	DT 0.029 (0.035)	loss 0.020 (0.162)	Acc@1 100.000 (93.700)
Train: [25][260/517]	BT 0.230 (0.236)	DT 0.028 (0.035)	loss 0.128 (0.161)	Acc@1 100.000 (93.846)
Train: [25][270/517]	BT 0.229 (0.236)	DT 0.028 (0.034)	loss 0.008 (0.166)	Acc@1 100.000 (93.704)
Train: [25][280/517]	BT 0.231 (0.235)	DT 0.029 (0.034)	loss 0.150 (0.165)	Acc@1 100.000 (93.750)
Train: [25][290/517]	BT 0.230 (0.235)	DT 0.029 (0.034)	loss 0.062 (0.164)	Acc@1 100.000 (93.750)
Train: [25][300/517]	BT 0.231 (0.235)	DT 0.029 (0.034)	loss 0.175 (0.166)	Acc@1 100.000 (93.708)
Train: [25][310/517]	BT 0.230 (0.235)	DT 0.028 (0.034)	loss 0.093 (0.163)	Acc@1 100.000 (93.831)
Train: [25][320/517]	BT 0.230 (0.235)	DT 0.028 (0.034)	loss 0.087 (0.164)	Acc@1 100.000 (93.789)
Train: [25][330/517]	BT 0.230 (0.235)	DT 0.028 (0.033)	loss 0.196 (0.162)	Acc@1 100.000 (93.864)
Train: [25][340/517]	BT 0.230 (0.235)	DT 0.028 (0.033)	loss 0.302 (0.166)	Acc@1 75.000 (93.676)
Train: [25][350/517]	BT 0.228 (0.234)	DT 0.028 (0.033)	loss 0.018 (0.164)	Acc@1 100.000 (93.714)
Train: [25][360/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.061 (0.161)	Acc@1 100.000 (93.819)
Train: [25][370/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.124 (0.161)	Acc@1 87.500 (93.750)
Train: [25][380/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.016 (0.160)	Acc@1 100.000 (93.783)
Train: [25][390/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.007 (0.163)	Acc@1 100.000 (93.622)
Train: [25][400/517]	BT 0.228 (0.234)	DT 0.027 (0.032)	loss 0.229 (0.162)	Acc@1 87.500 (93.562)
Train: [25][410/517]	BT 0.229 (0.234)	DT 0.028 (0.032)	loss 0.026 (0.163)	Acc@1 100.000 (93.598)
Train: [25][420/517]	BT 0.229 (0.234)	DT 0.028 (0.032)	loss 0.127 (0.161)	Acc@1 87.500 (93.720)
Train: [25][430/517]	BT 0.230 (0.233)	DT 0.028 (0.032)	loss 0.024 (0.161)	Acc@1 100.000 (93.750)
Train: [25][440/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.114 (0.162)	Acc@1 87.500 (93.722)
Train: [25][450/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.221 (0.162)	Acc@1 100.000 (93.778)
Train: [25][460/517]	BT 0.228 (0.233)	DT 0.028 (0.032)	loss 0.002 (0.160)	Acc@1 100.000 (93.832)
Train: [25][470/517]	BT 0.230 (0.233)	DT 0.030 (0.032)	loss 0.008 (0.159)	Acc@1 100.000 (93.803)
Train: [25][480/517]	BT 0.232 (0.233)	DT 0.031 (0.032)	loss 0.225 (0.158)	Acc@1 87.500 (93.802)
Train: [25][490/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.064 (0.156)	Acc@1 100.000 (93.903)
Train: [25][500/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.010 (0.154)	Acc@1 100.000 (93.950)
Train: [25][510/517]	BT 0.228 (0.233)	DT 0.027 (0.032)	loss 0.030 (0.159)	Acc@1 100.000 (93.922)
Train epoch 25, total time 120.61, accuracy:93.83
 * S_p: 65.55, S_e: 46.39, Score: 55.97 (Best S_p: 79.61, S_e: 41.12, Score: 60.36)
 * Acc@1 57.37
Train: [26][10/517]	BT 0.231 (0.395)	DT 0.028 (0.194)	loss 0.039 (0.071)	Acc@1 100.000 (96.250)
Train: [26][20/517]	BT 0.228 (0.312)	DT 0.028 (0.111)	loss 0.002 (0.091)	Acc@1 100.000 (96.875)
Train: [26][30/517]	BT 0.230 (0.285)	DT 0.028 (0.083)	loss 0.421 (0.155)	Acc@1 75.000 (95.000)
Train: [26][40/517]	BT 0.232 (0.271)	DT 0.030 (0.070)	loss 0.087 (0.134)	Acc@1 87.500 (95.000)
Train: [26][50/517]	BT 0.229 (0.263)	DT 0.028 (0.062)	loss 0.003 (0.122)	Acc@1 100.000 (95.500)
Train: [26][60/517]	BT 0.229 (0.258)	DT 0.028 (0.056)	loss 0.460 (0.122)	Acc@1 87.500 (95.208)
Train: [26][70/517]	BT 0.229 (0.255)	DT 0.028 (0.054)	loss 0.045 (0.133)	Acc@1 100.000 (95.179)
Train: [26][80/517]	BT 0.229 (0.252)	DT 0.027 (0.051)	loss 0.495 (0.142)	Acc@1 87.500 (95.000)
Train: [26][90/517]	BT 0.229 (0.250)	DT 0.028 (0.048)	loss 0.124 (0.146)	Acc@1 100.000 (94.583)
Train: [26][100/517]	BT 0.229 (0.247)	DT 0.028 (0.046)	loss 0.083 (0.137)	Acc@1 87.500 (94.875)
Train: [26][110/517]	BT 0.228 (0.246)	DT 0.028 (0.045)	loss 0.514 (0.136)	Acc@1 87.500 (95.000)
Train: [26][120/517]	BT 0.229 (0.244)	DT 0.027 (0.043)	loss 1.403 (0.147)	Acc@1 87.500 (94.896)
Train: [26][130/517]	BT 0.228 (0.243)	DT 0.027 (0.042)	loss 0.174 (0.150)	Acc@1 87.500 (94.904)
Train: [26][140/517]	BT 0.228 (0.242)	DT 0.028 (0.041)	loss 0.782 (0.149)	Acc@1 87.500 (95.000)
Train: [26][150/517]	BT 0.229 (0.241)	DT 0.028 (0.040)	loss 0.196 (0.147)	Acc@1 87.500 (95.083)
Train: [26][160/517]	BT 0.235 (0.241)	DT 0.034 (0.040)	loss 0.006 (0.147)	Acc@1 100.000 (94.922)
Train: [26][170/517]	BT 0.229 (0.240)	DT 0.028 (0.039)	loss 0.013 (0.146)	Acc@1 100.000 (95.000)
Train: [26][180/517]	BT 0.228 (0.239)	DT 0.028 (0.038)	loss 0.280 (0.150)	Acc@1 87.500 (94.722)
Train: [26][190/517]	BT 0.228 (0.239)	DT 0.027 (0.038)	loss 0.027 (0.146)	Acc@1 100.000 (94.934)
Train: [26][200/517]	BT 0.230 (0.238)	DT 0.028 (0.037)	loss 0.031 (0.144)	Acc@1 100.000 (94.875)
Train: [26][210/517]	BT 0.228 (0.238)	DT 0.028 (0.037)	loss 0.005 (0.142)	Acc@1 100.000 (94.940)
Train: [26][220/517]	BT 0.229 (0.237)	DT 0.028 (0.036)	loss 0.051 (0.143)	Acc@1 100.000 (94.830)
Train: [26][230/517]	BT 0.228 (0.237)	DT 0.028 (0.036)	loss 0.060 (0.142)	Acc@1 100.000 (94.946)
Train: [26][240/517]	BT 0.228 (0.237)	DT 0.027 (0.036)	loss 0.012 (0.140)	Acc@1 100.000 (95.104)
Train: [26][250/517]	BT 0.228 (0.236)	DT 0.028 (0.035)	loss 0.067 (0.141)	Acc@1 100.000 (95.000)
Train: [26][260/517]	BT 0.229 (0.236)	DT 0.028 (0.035)	loss 0.052 (0.141)	Acc@1 100.000 (95.000)
Train: [26][270/517]	BT 0.228 (0.236)	DT 0.028 (0.035)	loss 0.001 (0.138)	Acc@1 100.000 (95.046)
Train: [26][280/517]	BT 0.229 (0.236)	DT 0.028 (0.035)	loss 0.189 (0.136)	Acc@1 87.500 (95.045)
Train: [26][290/517]	BT 0.230 (0.235)	DT 0.029 (0.034)	loss 0.333 (0.138)	Acc@1 87.500 (94.914)
Train: [26][300/517]	BT 0.227 (0.235)	DT 0.027 (0.034)	loss 0.135 (0.138)	Acc@1 100.000 (94.875)
Train: [26][310/517]	BT 0.228 (0.235)	DT 0.027 (0.034)	loss 1.037 (0.140)	Acc@1 75.000 (94.798)
Train: [26][320/517]	BT 0.229 (0.235)	DT 0.028 (0.034)	loss 0.129 (0.137)	Acc@1 87.500 (94.844)
Train: [26][330/517]	BT 0.230 (0.235)	DT 0.029 (0.034)	loss 0.284 (0.139)	Acc@1 87.500 (94.697)
Train: [26][340/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.497 (0.138)	Acc@1 75.000 (94.706)
Train: [26][350/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.030 (0.136)	Acc@1 100.000 (94.750)
Train: [26][360/517]	BT 0.228 (0.234)	DT 0.028 (0.033)	loss 0.011 (0.138)	Acc@1 100.000 (94.722)
Train: [26][370/517]	BT 0.228 (0.234)	DT 0.027 (0.033)	loss 0.070 (0.138)	Acc@1 100.000 (94.730)
Train: [26][380/517]	BT 0.228 (0.234)	DT 0.028 (0.033)	loss 0.006 (0.137)	Acc@1 100.000 (94.770)
Train: [26][390/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.153 (0.137)	Acc@1 87.500 (94.744)
Train: [26][400/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.173 (0.136)	Acc@1 87.500 (94.750)
Train: [26][410/517]	BT 0.230 (0.233)	DT 0.028 (0.032)	loss 0.251 (0.137)	Acc@1 87.500 (94.726)
Train: [26][420/517]	BT 0.227 (0.233)	DT 0.028 (0.032)	loss 0.084 (0.136)	Acc@1 87.500 (94.762)
Train: [26][430/517]	BT 0.228 (0.233)	DT 0.028 (0.032)	loss 0.001 (0.137)	Acc@1 100.000 (94.738)
Train: [26][440/517]	BT 0.230 (0.233)	DT 0.029 (0.032)	loss 0.010 (0.135)	Acc@1 100.000 (94.830)
Train: [26][450/517]	BT 0.228 (0.233)	DT 0.028 (0.032)	loss 0.133 (0.134)	Acc@1 75.000 (94.806)
Train: [26][460/517]	BT 0.228 (0.233)	DT 0.028 (0.032)	loss 0.350 (0.133)	Acc@1 87.500 (94.783)
Train: [26][470/517]	BT 0.232 (0.233)	DT 0.029 (0.032)	loss 0.025 (0.133)	Acc@1 100.000 (94.734)
Train: [26][480/517]	BT 0.231 (0.233)	DT 0.029 (0.032)	loss 0.331 (0.132)	Acc@1 87.500 (94.740)
Train: [26][490/517]	BT 0.233 (0.233)	DT 0.032 (0.032)	loss 0.319 (0.134)	Acc@1 100.000 (94.745)
Train: [26][500/517]	BT 0.232 (0.233)	DT 0.031 (0.032)	loss 0.003 (0.134)	Acc@1 100.000 (94.750)
Train: [26][510/517]	BT 0.230 (0.233)	DT 0.028 (0.032)	loss 0.006 (0.135)	Acc@1 100.000 (94.681)
Train epoch 26, total time 120.53, accuracy:94.58
 * S_p: 59.15, S_e: 48.51, Score: 53.83 (Best S_p: 79.61, S_e: 41.12, Score: 60.36)
 * Acc@1 54.61
Train: [27][10/517]	BT 0.232 (0.405)	DT 0.029 (0.202)	loss 0.567 (0.103)	Acc@1 75.000 (95.000)
Train: [27][20/517]	BT 0.228 (0.317)	DT 0.028 (0.115)	loss 0.042 (0.067)	Acc@1 100.000 (96.250)
Train: [27][30/517]	BT 0.229 (0.288)	DT 0.028 (0.086)	loss 0.566 (0.114)	Acc@1 87.500 (95.833)
Train: [27][40/517]	BT 0.229 (0.273)	DT 0.028 (0.072)	loss 0.813 (0.140)	Acc@1 87.500 (94.688)
Train: [27][50/517]	BT 0.229 (0.264)	DT 0.028 (0.063)	loss 0.009 (0.132)	Acc@1 100.000 (94.500)
Train: [27][60/517]	BT 0.228 (0.258)	DT 0.028 (0.057)	loss 0.008 (0.116)	Acc@1 100.000 (95.000)
Train: [27][70/517]	BT 0.229 (0.254)	DT 0.028 (0.053)	loss 0.154 (0.116)	Acc@1 87.500 (95.179)
Train: [27][80/517]	BT 0.229 (0.251)	DT 0.028 (0.050)	loss 0.015 (0.125)	Acc@1 100.000 (95.312)
Train: [27][90/517]	BT 0.229 (0.249)	DT 0.028 (0.048)	loss 0.005 (0.121)	Acc@1 100.000 (95.417)
Train: [27][100/517]	BT 0.228 (0.247)	DT 0.028 (0.046)	loss 0.004 (0.116)	Acc@1 100.000 (95.500)
Train: [27][110/517]	BT 0.228 (0.245)	DT 0.028 (0.044)	loss 0.035 (0.122)	Acc@1 100.000 (95.341)
Train: [27][120/517]	BT 0.228 (0.244)	DT 0.028 (0.043)	loss 0.303 (0.128)	Acc@1 75.000 (95.000)
Train: [27][130/517]	BT 0.230 (0.243)	DT 0.029 (0.042)	loss 0.112 (0.123)	Acc@1 87.500 (95.096)
Train: [27][140/517]	BT 0.228 (0.242)	DT 0.028 (0.041)	loss 0.904 (0.128)	Acc@1 87.500 (95.000)
Train: [27][150/517]	BT 0.229 (0.241)	DT 0.028 (0.040)	loss 0.154 (0.137)	Acc@1 100.000 (95.000)
Train: [27][160/517]	BT 0.228 (0.240)	DT 0.028 (0.039)	loss 0.011 (0.132)	Acc@1 100.000 (95.156)
Train: [27][170/517]	BT 0.229 (0.239)	DT 0.028 (0.039)	loss 0.018 (0.131)	Acc@1 100.000 (95.147)
Train: [27][180/517]	BT 0.229 (0.239)	DT 0.028 (0.038)	loss 0.002 (0.136)	Acc@1 100.000 (95.000)
Train: [27][190/517]	BT 0.228 (0.238)	DT 0.027 (0.037)	loss 0.195 (0.136)	Acc@1 87.500 (94.868)
Train: [27][200/517]	BT 0.228 (0.238)	DT 0.027 (0.037)	loss 0.081 (0.138)	Acc@1 87.500 (94.875)
Train: [27][210/517]	BT 0.236 (0.237)	DT 0.034 (0.037)	loss 0.163 (0.138)	Acc@1 100.000 (94.821)
Train: [27][220/517]	BT 0.229 (0.237)	DT 0.029 (0.036)	loss 0.021 (0.138)	Acc@1 100.000 (94.886)
Train: [27][230/517]	BT 0.229 (0.237)	DT 0.029 (0.036)	loss 0.075 (0.142)	Acc@1 100.000 (94.783)
Train: [27][240/517]	BT 0.230 (0.236)	DT 0.030 (0.036)	loss 0.580 (0.144)	Acc@1 87.500 (94.688)
Train: [27][250/517]	BT 0.228 (0.236)	DT 0.028 (0.035)	loss 0.089 (0.143)	Acc@1 100.000 (94.750)
Train: [27][260/517]	BT 0.228 (0.236)	DT 0.028 (0.035)	loss 0.294 (0.146)	Acc@1 87.500 (94.567)
Train: [27][270/517]	BT 0.228 (0.236)	DT 0.028 (0.035)	loss 0.046 (0.150)	Acc@1 100.000 (94.398)
Train: [27][280/517]	BT 0.229 (0.235)	DT 0.028 (0.035)	loss 0.282 (0.148)	Acc@1 87.500 (94.375)
Train: [27][290/517]	BT 0.228 (0.235)	DT 0.028 (0.034)	loss 0.373 (0.149)	Acc@1 87.500 (94.310)
Train: [27][300/517]	BT 0.228 (0.235)	DT 0.028 (0.034)	loss 0.002 (0.151)	Acc@1 100.000 (94.125)
Train: [27][310/517]	BT 0.228 (0.235)	DT 0.028 (0.034)	loss 0.029 (0.149)	Acc@1 100.000 (94.194)
Train: [27][320/517]	BT 0.228 (0.235)	DT 0.027 (0.034)	loss 0.365 (0.153)	Acc@1 75.000 (94.062)
Train: [27][330/517]	BT 0.232 (0.234)	DT 0.030 (0.034)	loss 0.183 (0.151)	Acc@1 87.500 (94.053)
Train: [27][340/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.752 (0.151)	Acc@1 75.000 (93.934)
Train: [27][350/517]	BT 0.228 (0.234)	DT 0.028 (0.033)	loss 0.097 (0.148)	Acc@1 100.000 (94.036)
Train: [27][360/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.011 (0.148)	Acc@1 100.000 (93.924)
Train: [27][370/517]	BT 0.228 (0.234)	DT 0.027 (0.033)	loss 0.008 (0.148)	Acc@1 100.000 (93.953)
Train: [27][380/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.261 (0.145)	Acc@1 87.500 (94.013)
Train: [27][390/517]	BT 0.228 (0.233)	DT 0.028 (0.033)	loss 0.005 (0.143)	Acc@1 100.000 (94.135)
Train: [27][400/517]	BT 0.229 (0.233)	DT 0.028 (0.033)	loss 0.047 (0.144)	Acc@1 100.000 (94.125)
Train: [27][410/517]	BT 0.236 (0.233)	DT 0.034 (0.032)	loss 0.005 (0.146)	Acc@1 100.000 (94.146)
Train: [27][420/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.126 (0.149)	Acc@1 100.000 (94.018)
Train: [27][430/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.101 (0.148)	Acc@1 87.500 (94.041)
Train: [27][440/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.880 (0.150)	Acc@1 87.500 (93.977)
Train: [27][450/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.006 (0.147)	Acc@1 100.000 (94.056)
Train: [27][460/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.047 (0.147)	Acc@1 100.000 (94.049)
Train: [27][470/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.026 (0.146)	Acc@1 100.000 (94.069)
Train: [27][480/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.032 (0.145)	Acc@1 100.000 (94.063)
Train: [27][490/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.637 (0.151)	Acc@1 87.500 (93.980)
Train: [27][500/517]	BT 0.230 (0.233)	DT 0.028 (0.032)	loss 0.068 (0.151)	Acc@1 87.500 (93.875)
Train: [27][510/517]	BT 0.229 (0.232)	DT 0.027 (0.032)	loss 0.197 (0.155)	Acc@1 87.500 (93.775)
Train epoch 27, total time 120.45, accuracy:93.81
 * S_p: 71.94, S_e: 43.33, Score: 57.64 (Best S_p: 79.61, S_e: 41.12, Score: 60.36)
 * Acc@1 59.72
Train: [28][10/517]	BT 0.228 (0.394)	DT 0.028 (0.193)	loss 0.339 (0.213)	Acc@1 87.500 (92.500)
Train: [28][20/517]	BT 0.229 (0.311)	DT 0.028 (0.111)	loss 0.211 (0.136)	Acc@1 100.000 (95.000)
Train: [28][30/517]	BT 0.229 (0.283)	DT 0.028 (0.083)	loss 0.005 (0.174)	Acc@1 100.000 (93.750)
Train: [28][40/517]	BT 0.229 (0.270)	DT 0.028 (0.069)	loss 0.144 (0.164)	Acc@1 100.000 (94.375)
Train: [28][50/517]	BT 0.231 (0.261)	DT 0.028 (0.061)	loss 0.061 (0.148)	Acc@1 100.000 (94.750)
Train: [28][60/517]	BT 0.229 (0.256)	DT 0.028 (0.055)	loss 0.013 (0.131)	Acc@1 100.000 (95.417)
Train: [28][70/517]	BT 0.229 (0.252)	DT 0.028 (0.052)	loss 0.009 (0.125)	Acc@1 100.000 (95.179)
Train: [28][80/517]	BT 0.229 (0.249)	DT 0.028 (0.049)	loss 0.046 (0.125)	Acc@1 100.000 (95.312)
Train: [28][90/517]	BT 0.229 (0.247)	DT 0.028 (0.046)	loss 1.747 (0.139)	Acc@1 50.000 (94.722)
Train: [28][100/517]	BT 0.228 (0.245)	DT 0.028 (0.044)	loss 0.043 (0.132)	Acc@1 100.000 (95.000)
Train: [28][110/517]	BT 0.229 (0.243)	DT 0.028 (0.043)	loss 0.028 (0.127)	Acc@1 100.000 (95.227)
Train: [28][120/517]	BT 0.229 (0.242)	DT 0.028 (0.042)	loss 0.001 (0.133)	Acc@1 100.000 (94.896)
Train: [28][130/517]	BT 0.229 (0.241)	DT 0.029 (0.041)	loss 0.000 (0.132)	Acc@1 100.000 (95.096)
Train: [28][140/517]	BT 0.229 (0.240)	DT 0.028 (0.040)	loss 0.018 (0.128)	Acc@1 100.000 (95.179)
Train: [28][150/517]	BT 0.229 (0.240)	DT 0.029 (0.039)	loss 0.008 (0.132)	Acc@1 100.000 (95.083)
Train: [28][160/517]	BT 0.229 (0.239)	DT 0.028 (0.038)	loss 0.383 (0.132)	Acc@1 87.500 (95.000)
Train: [28][170/517]	BT 0.229 (0.238)	DT 0.028 (0.038)	loss 1.834 (0.139)	Acc@1 87.500 (94.926)
Train: [28][180/517]	BT 0.228 (0.238)	DT 0.028 (0.037)	loss 0.219 (0.144)	Acc@1 87.500 (94.583)
Train: [28][190/517]	BT 0.229 (0.237)	DT 0.028 (0.037)	loss 0.016 (0.143)	Acc@1 100.000 (94.671)
Train: [28][200/517]	BT 0.228 (0.237)	DT 0.028 (0.036)	loss 0.076 (0.147)	Acc@1 100.000 (94.562)
Train: [28][210/517]	BT 0.229 (0.237)	DT 0.028 (0.036)	loss 0.166 (0.156)	Acc@1 100.000 (94.345)
Train: [28][220/517]	BT 0.228 (0.236)	DT 0.028 (0.036)	loss 0.015 (0.155)	Acc@1 100.000 (94.318)
Train: [28][230/517]	BT 0.228 (0.236)	DT 0.028 (0.035)	loss 0.032 (0.153)	Acc@1 100.000 (94.293)
Train: [28][240/517]	BT 0.230 (0.236)	DT 0.029 (0.035)	loss 0.004 (0.151)	Acc@1 100.000 (94.427)
Train: [28][250/517]	BT 0.230 (0.235)	DT 0.028 (0.035)	loss 0.029 (0.152)	Acc@1 100.000 (94.450)
Train: [28][260/517]	BT 0.230 (0.235)	DT 0.028 (0.034)	loss 0.003 (0.151)	Acc@1 100.000 (94.423)
Train: [28][270/517]	BT 0.229 (0.235)	DT 0.028 (0.034)	loss 0.054 (0.149)	Acc@1 100.000 (94.444)
Train: [28][280/517]	BT 0.229 (0.235)	DT 0.028 (0.034)	loss 0.009 (0.147)	Acc@1 100.000 (94.420)
Train: [28][290/517]	BT 0.230 (0.235)	DT 0.029 (0.034)	loss 0.001 (0.145)	Acc@1 100.000 (94.440)
Train: [28][300/517]	BT 0.230 (0.234)	DT 0.029 (0.034)	loss 0.375 (0.146)	Acc@1 87.500 (94.333)
Train: [28][310/517]	BT 0.229 (0.234)	DT 0.028 (0.034)	loss 0.134 (0.144)	Acc@1 100.000 (94.395)
Train: [28][320/517]	BT 0.230 (0.234)	DT 0.029 (0.033)	loss 0.332 (0.142)	Acc@1 87.500 (94.453)
Train: [28][330/517]	BT 0.232 (0.234)	DT 0.031 (0.033)	loss 0.096 (0.141)	Acc@1 87.500 (94.508)
Train: [28][340/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.158 (0.139)	Acc@1 87.500 (94.559)
Train: [28][350/517]	BT 0.228 (0.234)	DT 0.027 (0.033)	loss 0.002 (0.137)	Acc@1 100.000 (94.643)
Train: [28][360/517]	BT 0.227 (0.234)	DT 0.027 (0.033)	loss 0.083 (0.135)	Acc@1 100.000 (94.722)
Train: [28][370/517]	BT 0.228 (0.234)	DT 0.028 (0.033)	loss 0.054 (0.133)	Acc@1 100.000 (94.797)
Train: [28][380/517]	BT 0.228 (0.233)	DT 0.027 (0.033)	loss 0.169 (0.135)	Acc@1 100.000 (94.737)
Train: [28][390/517]	BT 0.228 (0.233)	DT 0.028 (0.032)	loss 0.042 (0.135)	Acc@1 100.000 (94.679)
Train: [28][400/517]	BT 0.228 (0.233)	DT 0.027 (0.032)	loss 0.149 (0.134)	Acc@1 87.500 (94.688)
Train: [28][410/517]	BT 0.228 (0.233)	DT 0.028 (0.032)	loss 0.510 (0.134)	Acc@1 87.500 (94.695)
Train: [28][420/517]	BT 0.229 (0.233)	DT 0.027 (0.032)	loss 0.467 (0.134)	Acc@1 87.500 (94.732)
Train: [28][430/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.001 (0.133)	Acc@1 100.000 (94.767)
Train: [28][440/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.005 (0.133)	Acc@1 100.000 (94.801)
Train: [28][450/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.004 (0.136)	Acc@1 100.000 (94.833)
Train: [28][460/517]	BT 0.230 (0.232)	DT 0.029 (0.032)	loss 0.301 (0.135)	Acc@1 87.500 (94.810)
Train: [28][470/517]	BT 0.228 (0.232)	DT 0.028 (0.032)	loss 0.000 (0.134)	Acc@1 100.000 (94.867)
Train: [28][480/517]	BT 0.228 (0.232)	DT 0.028 (0.032)	loss 0.191 (0.134)	Acc@1 87.500 (94.870)
Train: [28][490/517]	BT 0.228 (0.232)	DT 0.027 (0.031)	loss 0.072 (0.133)	Acc@1 87.500 (94.821)
Train: [28][500/517]	BT 0.228 (0.232)	DT 0.027 (0.031)	loss 0.006 (0.133)	Acc@1 100.000 (94.800)
Train: [28][510/517]	BT 0.227 (0.232)	DT 0.027 (0.031)	loss 0.035 (0.136)	Acc@1 100.000 (94.755)
Train epoch 28, total time 120.24, accuracy:94.78
 * S_p: 53.58, S_e: 53.78, Score: 53.68 (Best S_p: 79.61, S_e: 41.12, Score: 60.36)
 * Acc@1 53.66
Train: [29][10/517]	BT 0.229 (0.391)	DT 0.028 (0.191)	loss 0.763 (0.308)	Acc@1 62.500 (83.750)
Train: [29][20/517]	BT 0.228 (0.310)	DT 0.028 (0.109)	loss 0.073 (0.263)	Acc@1 87.500 (88.125)
Train: [29][30/517]	BT 0.228 (0.282)	DT 0.028 (0.082)	loss 0.044 (0.201)	Acc@1 100.000 (90.833)
Train: [29][40/517]	BT 0.229 (0.269)	DT 0.028 (0.069)	loss 0.553 (0.197)	Acc@1 75.000 (90.312)
Train: [29][50/517]	BT 0.228 (0.261)	DT 0.028 (0.060)	loss 0.051 (0.163)	Acc@1 100.000 (92.250)
