********************
Train and test 60-40% split with test_fold official
File number in train dataset: 539
********************
Extracting individual breathing cycles..
[Preprocessed train dataset information]
total number of audio data: 4142
Class 0 (normal) : 2063 (49.8%)
Class 1 (crackle): 1215 (29.3%)
Class 2 (wheeze) : 501  (12.1%)
Class 3 (both)   : 363  (8.8%)
********************
Train and test 60-40% split with test_fold official
File number in test dataset: 381
********************
Extracting individual breathing cycles..
[Preprocessed test dataset information]
total number of audio data: 2756
Class 0 (normal) : 1579 (57.3%)
Class 1 (crackle): 649  (23.5%)
Class 2 (wheeze) : 385  (14.0%)
Class 3 (both)   : 143  (5.2%)

 Loaded SSAST-Custom-230915.pth successfully.
now load a SSL pretrained models from Custom
pretraining patch split stride: frequency=16, time=16
pretraining patch shape: frequency=16, time=16
pretraining patch array dimension: frequency=8, time=64
pretraining number of patches=512
fine-tuning patch split stride: frequncey=10, time=10
fine-tuning number of patches=948
********************
Training for 50 epochs on icbhi dataset
Train: [1][10/517]	BT 0.228 (3.361)	DT 0.029 (0.166)	loss 1.344 (1.383)	Acc@1 37.500 (51.250)
Train: [24][150/517]	BT 0.232 (0.238)	DT 0.028 (0.034)	loss 0.484 (0.577)	Acc@1 75.000 (74.500)
Train: [24][160/517]	BT 0.233 (0.238)	DT 0.030 (0.034)	loss 0.794 (0.572)	Acc@1 75.000 (74.766)
Train: [24][170/517]	BT 0.231 (0.237)	DT 0.028 (0.034)	loss 0.364 (0.572)	Acc@1 75.000 (74.706)
Train: [24][180/517]	BT 0.236 (0.237)	DT 0.032 (0.033)	loss 0.404 (0.585)	Acc@1 75.000 (74.514)
Train: [24][190/517]	BT 0.231 (0.237)	DT 0.028 (0.033)	loss 0.394 (0.583)	Acc@1 87.500 (74.408)
Train: [24][200/517]	BT 0.230 (0.236)	DT 0.028 (0.033)	loss 0.484 (0.585)	Acc@1 50.000 (74.312)
Train: [24][210/517]	BT 0.232 (0.236)	DT 0.028 (0.033)	loss 0.707 (0.587)	Acc@1 62.500 (74.107)
Train: [24][220/517]	BT 0.233 (0.236)	DT 0.029 (0.032)	loss 0.998 (0.590)	Acc@1 62.500 (73.807)
Train: [24][230/517]	BT 0.236 (0.236)	DT 0.028 (0.032)	loss 0.706 (0.593)	Acc@1 87.500 (73.967)
Train: [24][240/517]	BT 0.231 (0.236)	DT 0.028 (0.032)	loss 0.105 (0.585)	Acc@1 100.000 (74.375)
Train: [24][250/517]	BT 0.231 (0.235)	DT 0.027 (0.032)	loss 1.315 (0.588)	Acc@1 50.000 (74.100)
Train: [24][260/517]	BT 0.232 (0.235)	DT 0.028 (0.032)	loss 0.530 (0.587)	Acc@1 50.000 (73.990)
Train: [24][270/517]	BT 0.232 (0.235)	DT 0.028 (0.032)	loss 0.653 (0.594)	Acc@1 62.500 (74.120)
Train: [24][280/517]	BT 0.232 (0.235)	DT 0.028 (0.032)	loss 0.607 (0.596)	Acc@1 62.500 (74.286)
Train: [24][290/517]	BT 0.235 (0.235)	DT 0.031 (0.031)	loss 0.357 (0.597)	Acc@1 87.500 (74.483)
Train: [24][300/517]	BT 0.232 (0.235)	DT 0.028 (0.031)	loss 0.712 (0.601)	Acc@1 62.500 (74.375)
Train: [24][310/517]	BT 0.232 (0.235)	DT 0.028 (0.031)	loss 0.158 (0.599)	Acc@1 87.500 (74.597)
Train: [24][320/517]	BT 0.231 (0.235)	DT 0.028 (0.031)	loss 0.605 (0.596)	Acc@1 87.500 (74.648)
Train: [24][330/517]	BT 0.232 (0.235)	DT 0.028 (0.031)	loss 1.454 (0.601)	Acc@1 50.000 (74.318)
Train: [24][340/517]	BT 0.233 (0.235)	DT 0.030 (0.031)	loss 0.235 (0.601)	Acc@1 87.500 (74.265)
Train: [24][350/517]	BT 0.232 (0.235)	DT 0.028 (0.031)	loss 0.802 (0.599)	Acc@1 62.500 (74.464)
Train: [24][360/517]	BT 0.232 (0.235)	DT 0.028 (0.031)	loss 0.593 (0.598)	Acc@1 75.000 (74.514)
Train: [24][370/517]	BT 0.232 (0.235)	DT 0.028 (0.031)	loss 1.310 (0.599)	Acc@1 50.000 (74.595)
Train: [24][380/517]	BT 0.232 (0.234)	DT 0.028 (0.031)	loss 0.469 (0.600)	Acc@1 62.500 (74.638)
Train: [24][390/517]	BT 0.234 (0.234)	DT 0.031 (0.031)	loss 0.146 (0.596)	Acc@1 100.000 (74.744)
Train: [24][400/517]	BT 0.231 (0.234)	DT 0.028 (0.031)	loss 1.071 (0.598)	Acc@1 75.000 (74.719)
Train: [24][410/517]	BT 0.231 (0.234)	DT 0.028 (0.031)	loss 0.290 (0.597)	Acc@1 87.500 (74.817)
Train: [24][420/517]	BT 0.231 (0.234)	DT 0.028 (0.031)	loss 0.701 (0.597)	Acc@1 62.500 (74.821)
Train: [24][430/517]	BT 0.233 (0.234)	DT 0.028 (0.031)	loss 0.203 (0.595)	Acc@1 87.500 (74.971)
Train: [24][440/517]	BT 0.231 (0.234)	DT 0.028 (0.031)	loss 0.217 (0.597)	Acc@1 100.000 (74.886)
Train: [24][450/517]	BT 0.231 (0.234)	DT 0.028 (0.030)	loss 0.360 (0.599)	Acc@1 100.000 (75.000)
Train: [24][460/517]	BT 0.231 (0.234)	DT 0.028 (0.030)	loss 1.043 (0.604)	Acc@1 75.000 (74.946)
Train: [24][470/517]	BT 0.231 (0.234)	DT 0.028 (0.030)	loss 0.607 (0.605)	Acc@1 62.500 (74.920)
Train: [24][480/517]	BT 0.231 (0.234)	DT 0.028 (0.030)	loss 1.019 (0.610)	Acc@1 37.500 (74.661)
Train: [24][490/517]	BT 0.232 (0.234)	DT 0.029 (0.030)	loss 0.900 (0.609)	Acc@1 50.000 (74.694)
Train: [24][500/517]	BT 0.231 (0.234)	DT 0.028 (0.030)	loss 0.823 (0.610)	Acc@1 62.500 (74.650)
Train: [24][510/517]	BT 0.230 (0.234)	DT 0.028 (0.030)	loss 0.206 (0.609)	Acc@1 100.000 (74.632)
Train epoch 24, total time 121.03, accuracy:74.76
 * S_p: 46.30, S_e: 39.17, Score: 42.73 (Best S_p: 46.30, S_e: 39.17, Score: 42.73)
 * Acc@1 43.25
Best ckpt is modified with Score = 42.73 when Epoch = 24
==> Saving...
Train: [25][10/517]	BT 0.235 (0.315)	DT 0.028 (0.111)	loss 0.412 (0.437)	Acc@1 75.000 (78.750)
Train: [25][20/517]	BT 0.231 (0.273)	DT 0.028 (0.070)	loss 0.275 (0.485)	Acc@1 100.000 (81.250)
Train: [25][30/517]	BT 0.231 (0.259)	DT 0.028 (0.056)	loss 0.233 (0.474)	Acc@1 87.500 (81.667)
Train: [25][40/517]	BT 0.230 (0.252)	DT 0.028 (0.049)	loss 1.096 (0.536)	Acc@1 87.500 (79.062)
Train: [25][50/517]	BT 0.233 (0.248)	DT 0.031 (0.045)	loss 0.674 (0.539)	Acc@1 87.500 (78.250)
Train: [25][60/517]	BT 0.237 (0.245)	DT 0.035 (0.042)	loss 0.705 (0.541)	Acc@1 75.000 (76.875)
Train: [25][70/517]	BT 0.234 (0.243)	DT 0.030 (0.041)	loss 0.462 (0.527)	Acc@1 75.000 (76.964)
Train: [25][80/517]	BT 0.232 (0.242)	DT 0.029 (0.039)	loss 0.505 (0.523)	Acc@1 75.000 (76.562)
Train: [25][90/517]	BT 0.233 (0.241)	DT 0.029 (0.038)	loss 0.748 (0.536)	Acc@1 75.000 (75.694)
Train: [25][100/517]	BT 0.236 (0.240)	DT 0.033 (0.037)	loss 0.429 (0.536)	Acc@1 75.000 (76.000)
Train: [25][110/517]	BT 0.232 (0.240)	DT 0.029 (0.037)	loss 1.231 (0.538)	Acc@1 50.000 (75.795)
Train: [25][120/517]	BT 0.235 (0.239)	DT 0.030 (0.036)	loss 0.472 (0.549)	Acc@1 75.000 (75.833)
Train: [25][130/517]	BT 0.236 (0.239)	DT 0.033 (0.036)	loss 0.237 (0.543)	Acc@1 75.000 (75.865)
Train: [25][140/517]	BT 0.234 (0.239)	DT 0.030 (0.035)	loss 0.324 (0.545)	Acc@1 100.000 (75.536)
Train: [25][150/517]	BT 0.235 (0.238)	DT 0.030 (0.035)	loss 0.411 (0.547)	Acc@1 87.500 (75.917)
Train: [25][160/517]	BT 0.234 (0.238)	DT 0.030 (0.035)	loss 0.338 (0.550)	Acc@1 87.500 (75.859)
Train: [25][170/517]	BT 0.235 (0.238)	DT 0.030 (0.034)	loss 0.269 (0.549)	Acc@1 100.000 (75.956)
Train: [25][180/517]	BT 0.236 (0.238)	DT 0.030 (0.034)	loss 0.551 (0.548)	Acc@1 87.500 (76.319)
Train: [25][190/517]	BT 0.234 (0.238)	DT 0.030 (0.034)	loss 0.382 (0.555)	Acc@1 75.000 (76.250)
Train: [25][200/517]	BT 0.233 (0.237)	DT 0.029 (0.034)	loss 0.088 (0.563)	Acc@1 100.000 (75.875)
Train: [25][210/517]	BT 0.235 (0.237)	DT 0.030 (0.033)	loss 0.264 (0.560)	Acc@1 87.500 (75.774)
Train: [25][220/517]	BT 0.230 (0.237)	DT 0.028 (0.033)	loss 1.014 (0.569)	Acc@1 50.000 (75.625)
Train: [25][230/517]	BT 0.232 (0.237)	DT 0.029 (0.033)	loss 0.443 (0.575)	Acc@1 100.000 (75.815)
Train: [25][240/517]	BT 0.234 (0.237)	DT 0.029 (0.033)	loss 0.780 (0.580)	Acc@1 62.500 (75.365)
Train: [25][250/517]	BT 0.245 (0.237)	DT 0.032 (0.033)	loss 1.009 (0.581)	Acc@1 62.500 (75.350)
Train: [25][260/517]	BT 0.231 (0.237)	DT 0.028 (0.033)	loss 0.481 (0.584)	Acc@1 75.000 (75.240)
Train: [25][270/517]	BT 0.232 (0.237)	DT 0.029 (0.033)	loss 0.319 (0.585)	Acc@1 100.000 (75.324)
Train: [25][280/517]	BT 0.234 (0.236)	DT 0.029 (0.032)	loss 0.557 (0.588)	Acc@1 62.500 (75.134)
Train: [25][290/517]	BT 0.234 (0.236)	DT 0.029 (0.032)	loss 0.612 (0.585)	Acc@1 62.500 (75.302)
Train: [25][300/517]	BT 0.243 (0.236)	DT 0.037 (0.032)	loss 0.768 (0.591)	Acc@1 62.500 (74.917)
Train: [25][310/517]	BT 0.234 (0.236)	DT 0.029 (0.032)	loss 0.687 (0.592)	Acc@1 50.000 (74.677)
Train: [25][320/517]	BT 0.232 (0.236)	DT 0.028 (0.032)	loss 0.197 (0.589)	Acc@1 100.000 (74.648)
Train: [25][330/517]	BT 0.235 (0.236)	DT 0.031 (0.032)	loss 0.674 (0.590)	Acc@1 87.500 (74.432)
Train: [25][340/517]	BT 0.231 (0.236)	DT 0.028 (0.032)	loss 0.552 (0.588)	Acc@1 75.000 (74.449)
Train: [25][350/517]	BT 0.234 (0.236)	DT 0.030 (0.032)	loss 0.300 (0.593)	Acc@1 87.500 (74.429)
Train: [25][360/517]	BT 0.235 (0.236)	DT 0.030 (0.032)	loss 1.302 (0.599)	Acc@1 50.000 (74.167)
Train: [25][370/517]	BT 0.235 (0.236)	DT 0.030 (0.032)	loss 0.566 (0.603)	Acc@1 87.500 (74.155)
Train: [25][380/517]	BT 0.235 (0.236)	DT 0.030 (0.032)	loss 0.489 (0.606)	Acc@1 62.500 (74.112)
Train: [25][390/517]	BT 0.233 (0.236)	DT 0.029 (0.032)	loss 0.519 (0.606)	Acc@1 62.500 (74.135)
Train: [25][400/517]	BT 0.233 (0.236)	DT 0.029 (0.032)	loss 1.151 (0.610)	Acc@1 62.500 (73.938)
Train: [25][410/517]	BT 0.255 (0.236)	DT 0.043 (0.032)	loss 0.234 (0.608)	Acc@1 100.000 (73.963)
Train: [25][420/517]	BT 0.235 (0.236)	DT 0.030 (0.032)	loss 0.259 (0.606)	Acc@1 87.500 (74.077)
Train: [25][430/517]	BT 0.236 (0.236)	DT 0.031 (0.032)	loss 0.390 (0.606)	Acc@1 87.500 (74.070)
Train: [25][440/517]	BT 0.235 (0.236)	DT 0.030 (0.032)	loss 0.396 (0.605)	Acc@1 75.000 (74.006)
Train: [25][450/517]	BT 0.233 (0.236)	DT 0.029 (0.032)	loss 0.554 (0.603)	Acc@1 62.500 (74.083)
Train: [25][460/517]	BT 0.236 (0.236)	DT 0.028 (0.032)	loss 1.245 (0.604)	Acc@1 37.500 (74.130)
Train: [25][470/517]	BT 0.234 (0.236)	DT 0.030 (0.032)	loss 0.147 (0.601)	Acc@1 100.000 (74.229)
Train: [25][480/517]	BT 0.236 (0.236)	DT 0.031 (0.032)	loss 0.493 (0.600)	Acc@1 75.000 (74.167)
Train: [25][490/517]	BT 0.235 (0.236)	DT 0.030 (0.032)	loss 1.158 (0.602)	Acc@1 50.000 (74.158)
Train: [25][500/517]	BT 0.234 (0.236)	DT 0.029 (0.031)	loss 0.990 (0.604)	Acc@1 75.000 (74.075)
Train: [25][510/517]	BT 0.230 (0.236)	DT 0.027 (0.031)	loss 0.311 (0.603)	Acc@1 87.500 (74.142)
Train epoch 25, total time 122.07, accuracy:74.15
 * S_p: 42.75, S_e: 37.38, Score: 40.07 (Best S_p: 46.30, S_e: 39.17, Score: 42.73)
 * Acc@1 40.46
Train: [26][10/517]	BT 0.234 (0.314)	DT 0.030 (0.110)	loss 0.257 (0.463)	Acc@1 87.500 (78.750)
Train: [26][20/517]	BT 0.232 (0.273)	DT 0.028 (0.069)	loss 0.291 (0.445)	Acc@1 87.500 (76.875)
Train: [26][30/517]	BT 0.234 (0.260)	DT 0.029 (0.056)	loss 0.703 (0.474)	Acc@1 62.500 (76.667)
Train: [26][40/517]	BT 0.231 (0.252)	DT 0.028 (0.049)	loss 0.392 (0.459)	Acc@1 87.500 (78.125)
Train: [26][50/517]	BT 0.231 (0.249)	DT 0.028 (0.045)	loss 0.612 (0.472)	Acc@1 75.000 (78.750)
Train: [26][60/517]	BT 0.234 (0.246)	DT 0.029 (0.042)	loss 0.652 (0.510)	Acc@1 87.500 (77.917)
Train: [26][70/517]	BT 0.234 (0.244)	DT 0.030 (0.040)	loss 0.167 (0.505)	Acc@1 87.500 (77.679)
Train: [26][80/517]	BT 0.235 (0.243)	DT 0.031 (0.039)	loss 0.911 (0.525)	Acc@1 87.500 (77.344)
Train: [26][90/517]	BT 0.231 (0.242)	DT 0.028 (0.038)	loss 0.328 (0.512)	Acc@1 75.000 (77.778)
Train: [26][100/517]	BT 0.231 (0.241)	DT 0.028 (0.037)	loss 0.805 (0.529)	Acc@1 62.500 (77.250)
Train: [26][110/517]	BT 0.231 (0.240)	DT 0.028 (0.036)	loss 0.387 (0.548)	Acc@1 100.000 (77.045)
Train: [26][120/517]	BT 0.233 (0.240)	DT 0.028 (0.036)	loss 0.272 (0.547)	Acc@1 100.000 (76.875)
Train: [26][130/517]	BT 0.231 (0.240)	DT 0.028 (0.036)	loss 0.646 (0.542)	Acc@1 75.000 (77.019)
Train: [26][140/517]	BT 0.232 (0.239)	DT 0.028 (0.035)	loss 0.431 (0.537)	Acc@1 75.000 (76.875)
Train: [26][150/517]	BT 0.233 (0.239)	DT 0.030 (0.035)	loss 0.225 (0.528)	Acc@1 100.000 (77.250)
Train: [26][160/517]	BT 0.235 (0.239)	DT 0.030 (0.035)	loss 1.333 (0.544)	Acc@1 37.500 (76.328)
Train: [26][170/517]	BT 0.231 (0.239)	DT 0.028 (0.035)	loss 1.195 (0.549)	Acc@1 62.500 (76.176)
Train: [26][180/517]	BT 0.233 (0.239)	DT 0.028 (0.034)	loss 1.482 (0.557)	Acc@1 37.500 (75.625)
Train: [26][190/517]	BT 0.232 (0.238)	DT 0.028 (0.034)	loss 0.340 (0.548)	Acc@1 75.000 (76.118)
Train: [26][200/517]	BT 0.236 (0.238)	DT 0.032 (0.034)	loss 0.364 (0.557)	Acc@1 75.000 (75.500)
Train: [26][210/517]	BT 0.235 (0.238)	DT 0.030 (0.034)	loss 0.562 (0.557)	Acc@1 62.500 (75.179)
Train: [26][220/517]	BT 0.236 (0.238)	DT 0.031 (0.034)	loss 0.071 (0.556)	Acc@1 87.500 (75.114)
Train: [26][230/517]	BT 0.234 (0.237)	DT 0.029 (0.033)	loss 0.240 (0.553)	Acc@1 100.000 (75.489)
Train: [26][240/517]	BT 0.235 (0.237)	DT 0.030 (0.033)	loss 0.793 (0.558)	Acc@1 50.000 (75.469)
Train: [26][250/517]	BT 0.232 (0.237)	DT 0.028 (0.033)	loss 1.235 (0.562)	Acc@1 50.000 (75.200)
Train: [26][260/517]	BT 0.234 (0.237)	DT 0.029 (0.033)	loss 1.198 (0.573)	Acc@1 50.000 (75.048)
Train: [26][270/517]	BT 0.234 (0.237)	DT 0.029 (0.033)	loss 0.302 (0.578)	Acc@1 100.000 (75.000)
Train: [26][280/517]	BT 0.235 (0.237)	DT 0.030 (0.033)	loss 0.784 (0.577)	Acc@1 62.500 (75.134)
Train: [26][290/517]	BT 0.235 (0.237)	DT 0.030 (0.033)	loss 0.830 (0.581)	Acc@1 75.000 (75.129)
Train: [26][300/517]	BT 0.235 (0.237)	DT 0.030 (0.033)	loss 0.493 (0.580)	Acc@1 75.000 (75.042)
Train: [26][310/517]	BT 0.252 (0.237)	DT 0.040 (0.033)	loss 0.281 (0.576)	Acc@1 87.500 (75.282)
Train: [26][320/517]	BT 0.246 (0.237)	DT 0.041 (0.033)	loss 0.587 (0.579)	Acc@1 75.000 (75.312)
Train: [26][330/517]	BT 0.235 (0.237)	DT 0.029 (0.032)	loss 0.381 (0.578)	Acc@1 75.000 (75.417)
Train: [26][340/517]	BT 0.232 (0.237)	DT 0.028 (0.032)	loss 1.325 (0.579)	Acc@1 50.000 (75.515)
Train: [26][350/517]	BT 0.234 (0.237)	DT 0.030 (0.032)	loss 0.476 (0.578)	Acc@1 50.000 (75.429)
Train: [26][360/517]	BT 0.234 (0.237)	DT 0.029 (0.032)	loss 0.776 (0.575)	Acc@1 62.500 (75.590)
Train: [26][370/517]	BT 0.237 (0.237)	DT 0.032 (0.032)	loss 0.577 (0.575)	Acc@1 87.500 (75.541)
Train: [26][380/517]	BT 0.233 (0.237)	DT 0.029 (0.032)	loss 0.418 (0.571)	Acc@1 62.500 (75.658)
Train: [26][390/517]	BT 0.240 (0.237)	DT 0.029 (0.032)	loss 0.698 (0.569)	Acc@1 75.000 (75.801)
Train: [26][400/517]	BT 0.234 (0.237)	DT 0.029 (0.032)	loss 0.455 (0.573)	Acc@1 75.000 (75.781)
Train: [26][410/517]	BT 0.240 (0.237)	DT 0.029 (0.032)	loss 0.459 (0.574)	Acc@1 87.500 (75.884)
Train: [26][420/517]	BT 0.236 (0.237)	DT 0.030 (0.032)	loss 0.227 (0.572)	Acc@1 87.500 (75.893)
Train: [26][430/517]	BT 0.235 (0.237)	DT 0.029 (0.032)	loss 0.435 (0.574)	Acc@1 62.500 (75.756)
Train: [26][440/517]	BT 0.233 (0.237)	DT 0.029 (0.032)	loss 1.091 (0.571)	Acc@1 75.000 (75.795)
Train: [26][450/517]	BT 0.235 (0.237)	DT 0.030 (0.032)	loss 0.503 (0.567)	Acc@1 75.000 (76.000)
Train: [26][460/517]	BT 0.234 (0.237)	DT 0.029 (0.032)	loss 0.632 (0.565)	Acc@1 75.000 (76.060)
Train: [26][470/517]	BT 0.234 (0.237)	DT 0.029 (0.032)	loss 0.837 (0.564)	Acc@1 75.000 (76.197)
Train: [26][480/517]	BT 0.234 (0.237)	DT 0.029 (0.032)	loss 0.899 (0.566)	Acc@1 75.000 (76.276)
Train: [26][490/517]	BT 0.232 (0.237)	DT 0.028 (0.032)	loss 0.821 (0.566)	Acc@1 62.500 (76.224)
Train: [26][500/517]	BT 0.232 (0.236)	DT 0.029 (0.032)	loss 0.388 (0.570)	Acc@1 87.500 (76.200)
Train: [26][510/517]	BT 0.233 (0.236)	DT 0.029 (0.032)	loss 0.964 (0.575)	Acc@1 62.500 (76.103)
Train epoch 26, total time 122.43, accuracy:76.04
 * S_p: 40.03, S_e: 41.38, Score: 40.70 (Best S_p: 46.30, S_e: 39.17, Score: 42.73)
 * Acc@1 40.60
Train: [27][10/517]	BT 0.234 (0.328)	DT 0.029 (0.120)	loss 0.091 (0.410)	Acc@1 100.000 (78.750)
Train: [27][20/517]	BT 0.245 (0.283)	DT 0.040 (0.076)	loss 0.312 (0.419)	Acc@1 75.000 (78.750)
Train: [27][30/517]	BT 0.240 (0.268)	DT 0.029 (0.061)	loss 0.439 (0.490)	Acc@1 87.500 (76.667)
Train: [27][40/517]	BT 0.247 (0.261)	DT 0.041 (0.054)	loss 1.579 (0.558)	Acc@1 25.000 (75.000)
Train: [27][50/517]	BT 0.240 (0.257)	DT 0.030 (0.050)	loss 0.211 (0.503)	Acc@1 87.500 (77.750)
Train: [27][60/517]	BT 0.235 (0.254)	DT 0.030 (0.047)	loss 0.745 (0.548)	Acc@1 50.000 (76.667)
Train: [27][70/517]	BT 0.234 (0.251)	DT 0.030 (0.045)	loss 0.302 (0.542)	Acc@1 100.000 (76.964)
Train: [27][80/517]	BT 0.233 (0.249)	DT 0.030 (0.043)	loss 0.418 (0.545)	Acc@1 87.500 (76.562)
Train: [27][90/517]	BT 0.233 (0.247)	DT 0.029 (0.041)	loss 0.353 (0.538)	Acc@1 87.500 (76.806)
Train: [27][100/517]	BT 0.234 (0.246)	DT 0.030 (0.040)	loss 0.441 (0.559)	Acc@1 75.000 (75.875)
Train: [27][110/517]	BT 0.233 (0.245)	DT 0.029 (0.039)	loss 0.237 (0.552)	Acc@1 100.000 (76.250)
Train: [27][120/517]	BT 0.235 (0.244)	DT 0.030 (0.039)	loss 0.349 (0.549)	Acc@1 100.000 (76.146)
Train: [27][130/517]	BT 0.234 (0.244)	DT 0.030 (0.038)	loss 0.233 (0.558)	Acc@1 87.500 (75.769)
Train: [27][140/517]	BT 0.233 (0.243)	DT 0.029 (0.038)	loss 0.338 (0.559)	Acc@1 62.500 (75.536)
Train: [27][150/517]	BT 0.232 (0.243)	DT 0.029 (0.037)	loss 0.500 (0.552)	Acc@1 62.500 (75.917)
Train: [27][160/517]	BT 0.233 (0.242)	DT 0.029 (0.037)	loss 0.457 (0.557)	Acc@1 75.000 (76.016)
Train: [27][170/517]	BT 0.234 (0.241)	DT 0.029 (0.036)	loss 0.426 (0.556)	Acc@1 87.500 (76.176)
Train: [27][180/517]	BT 0.253 (0.241)	DT 0.043 (0.036)	loss 0.389 (0.556)	Acc@1 87.500 (76.181)
Train: [27][190/517]	BT 0.234 (0.241)	DT 0.029 (0.036)	loss 0.593 (0.555)	Acc@1 75.000 (76.316)
Train: [27][200/517]	BT 0.231 (0.241)	DT 0.028 (0.035)	loss 0.629 (0.559)	Acc@1 75.000 (76.125)
Train: [27][210/517]	BT 0.232 (0.240)	DT 0.029 (0.035)	loss 0.605 (0.559)	Acc@1 87.500 (76.071)
Train: [27][220/517]	BT 0.231 (0.240)	DT 0.028 (0.035)	loss 0.349 (0.554)	Acc@1 100.000 (76.534)
Train: [27][230/517]	BT 0.231 (0.239)	DT 0.029 (0.035)	loss 0.309 (0.549)	Acc@1 87.500 (76.739)
Train: [27][240/517]	BT 0.235 (0.239)	DT 0.031 (0.035)	loss 0.458 (0.546)	Acc@1 87.500 (76.771)
Train: [27][250/517]	BT 0.239 (0.240)	DT 0.030 (0.035)	loss 0.318 (0.546)	Acc@1 87.500 (76.800)
Train: [27][260/517]	BT 0.233 (0.240)	DT 0.029 (0.035)	loss 0.271 (0.552)	Acc@1 100.000 (76.971)
Train: [27][270/517]	BT 0.233 (0.239)	DT 0.029 (0.034)	loss 0.216 (0.558)	Acc@1 87.500 (76.806)
Train: [27][280/517]	BT 0.233 (0.239)	DT 0.029 (0.034)	loss 0.853 (0.564)	Acc@1 75.000 (76.786)
Train: [27][290/517]	BT 0.232 (0.239)	DT 0.029 (0.034)	loss 0.778 (0.562)	Acc@1 62.500 (76.897)
Train: [27][300/517]	BT 0.231 (0.239)	DT 0.028 (0.034)	loss 0.434 (0.563)	Acc@1 75.000 (76.875)
Train: [27][310/517]	BT 0.235 (0.238)	DT 0.031 (0.034)	loss 0.338 (0.563)	Acc@1 62.500 (76.774)
Train: [27][320/517]	BT 0.232 (0.238)	DT 0.029 (0.034)	loss 0.402 (0.568)	Acc@1 100.000 (76.602)
Train: [27][330/517]	BT 0.233 (0.238)	DT 0.029 (0.034)	loss 0.372 (0.572)	Acc@1 87.500 (76.515)
Train: [27][340/517]	BT 0.233 (0.238)	DT 0.029 (0.033)	loss 0.667 (0.569)	Acc@1 75.000 (76.360)
Train: [27][350/517]	BT 0.234 (0.238)	DT 0.029 (0.033)	loss 0.637 (0.571)	Acc@1 62.500 (76.143)
Train: [27][360/517]	BT 0.234 (0.238)	DT 0.030 (0.033)	loss 0.119 (0.571)	Acc@1 100.000 (76.215)
Train: [27][370/517]	BT 0.234 (0.238)	DT 0.029 (0.033)	loss 0.678 (0.574)	Acc@1 75.000 (76.081)
Train: [27][380/517]	BT 0.231 (0.238)	DT 0.028 (0.033)	loss 0.129 (0.573)	Acc@1 100.000 (76.118)
Train: [27][390/517]	BT 0.231 (0.238)	DT 0.028 (0.033)	loss 0.169 (0.569)	Acc@1 100.000 (76.314)
Train: [27][400/517]	BT 0.231 (0.237)	DT 0.028 (0.033)	loss 0.796 (0.571)	Acc@1 62.500 (76.312)
Train: [27][410/517]	BT 0.231 (0.237)	DT 0.028 (0.033)	loss 0.164 (0.568)	Acc@1 87.500 (76.250)
Train: [27][420/517]	BT 0.232 (0.237)	DT 0.028 (0.033)	loss 0.381 (0.568)	Acc@1 75.000 (76.280)
Train: [27][430/517]	BT 0.232 (0.237)	DT 0.028 (0.033)	loss 0.588 (0.571)	Acc@1 75.000 (76.221)
Train: [27][440/517]	BT 0.234 (0.237)	DT 0.030 (0.033)	loss 0.272 (0.570)	Acc@1 87.500 (76.335)
Train: [27][450/517]	BT 0.232 (0.237)	DT 0.028 (0.032)	loss 0.456 (0.566)	Acc@1 62.500 (76.389)
Train: [27][460/517]	BT 0.221 (0.237)	DT 0.029 (0.032)	loss 1.308 (0.566)	Acc@1 37.500 (76.467)
Train: [27][470/517]	BT 0.230 (0.237)	DT 0.028 (0.032)	loss 0.408 (0.568)	Acc@1 75.000 (76.356)
Train: [27][480/517]	BT 0.232 (0.237)	DT 0.029 (0.032)	loss 0.987 (0.574)	Acc@1 62.500 (76.146)
Train: [27][490/517]	BT 0.235 (0.237)	DT 0.031 (0.032)	loss 0.204 (0.572)	Acc@1 100.000 (76.173)
Train: [27][500/517]	BT 0.232 (0.237)	DT 0.028 (0.032)	loss 0.550 (0.574)	Acc@1 62.500 (76.150)
Train: [27][510/517]	BT 0.231 (0.236)	DT 0.028 (0.032)	loss 0.304 (0.575)	Acc@1 87.500 (76.054)
Train epoch 27, total time 122.43, accuracy:76.02
 * S_p: 44.84, S_e: 37.04, Score: 40.94 (Best S_p: 46.30, S_e: 39.17, Score: 42.73)
 * Acc@1 41.51
Train: [28][10/517]	BT 0.233 (0.313)	DT 0.030 (0.110)	loss 0.706 (0.617)	Acc@1 75.000 (75.000)
Train: [28][20/517]	BT 0.230 (0.273)	DT 0.028 (0.069)	loss 0.986 (0.599)	Acc@1 50.000 (75.625)
Train: [28][30/517]	BT 0.230 (0.259)	DT 0.028 (0.056)	loss 0.449 (0.609)	Acc@1 75.000 (74.583)
Train: [28][40/517]	BT 0.231 (0.252)	DT 0.028 (0.049)	loss 0.667 (0.623)	Acc@1 62.500 (73.750)
Train: [28][50/517]	BT 0.230 (0.247)	DT 0.028 (0.045)	loss 0.146 (0.588)	Acc@1 100.000 (75.250)
Train: [28][60/517]	BT 0.233 (0.245)	DT 0.029 (0.042)	loss 0.808 (0.608)	Acc@1 50.000 (75.208)
Train: [28][70/517]	BT 0.236 (0.243)	DT 0.031 (0.040)	loss 1.117 (0.655)	Acc@1 50.000 (74.464)
