********************
Train and test 60-40% split with test_fold official
File number in train dataset: 539
********************
Extracting individual breathing cycles..
[Preprocessed train dataset information]
total number of audio data: 4142
Class 0 (normal) : 2063 (49.8%)
Class 1 (crackle): 1215 (29.3%)
Class 2 (wheeze) : 501  (12.1%)
Class 3 (both)   : 363  (8.8%)
********************
Train and test 60-40% split with test_fold official
File number in test dataset: 381
********************
Extracting individual breathing cycles..
[Preprocessed test dataset information]
total number of audio data: 2756
Class 0 (normal) : 1579 (57.3%)
Class 1 (crackle): 649  (23.5%)
Class 2 (wheeze) : 385  (14.0%)
Class 3 (both)   : 143  (5.2%)

 Loaded SSAST-Custom-230918.pth successfully.
now load a SSL pretrained models from Custom
pretraining patch split stride: frequency=16, time=16
pretraining patch shape: frequency=16, time=16
pretraining patch array dimension: frequency=8, time=64
pretraining number of patches=512
fine-tuning patch split stride: frequncey=10, time=10
fine-tuning number of patches=948
********************
Training for 50 epochs on icbhi dataset
Train: [1][10/517]	BT 0.227 (3.095)	DT 0.028 (0.501)	loss 1.296 (1.442)	Acc@1 25.000 (25.000)
Train: [25][220/517]	BT 0.231 (0.242)	DT 0.028 (0.039)	loss 0.269 (0.550)	Acc@1 75.000 (76.364)
Train: [25][230/517]	BT 0.230 (0.242)	DT 0.028 (0.039)	loss 0.737 (0.547)	Acc@1 62.500 (76.413)
Train: [25][240/517]	BT 0.230 (0.241)	DT 0.028 (0.038)	loss 0.347 (0.546)	Acc@1 75.000 (76.406)
Train: [25][250/517]	BT 0.231 (0.241)	DT 0.028 (0.038)	loss 0.561 (0.542)	Acc@1 87.500 (76.500)
Train: [25][260/517]	BT 0.230 (0.241)	DT 0.028 (0.038)	loss 0.744 (0.548)	Acc@1 75.000 (76.394)
Train: [25][270/517]	BT 0.230 (0.240)	DT 0.027 (0.037)	loss 0.747 (0.546)	Acc@1 75.000 (76.574)
Train: [25][280/517]	BT 0.230 (0.240)	DT 0.027 (0.037)	loss 0.266 (0.553)	Acc@1 75.000 (76.652)
Train: [25][290/517]	BT 0.230 (0.240)	DT 0.028 (0.037)	loss 0.440 (0.556)	Acc@1 75.000 (76.379)
Train: [25][300/517]	BT 0.230 (0.239)	DT 0.027 (0.036)	loss 0.411 (0.559)	Acc@1 75.000 (76.208)
Train: [25][310/517]	BT 0.229 (0.239)	DT 0.027 (0.036)	loss 0.604 (0.560)	Acc@1 50.000 (76.089)
Train: [25][320/517]	BT 0.232 (0.239)	DT 0.027 (0.036)	loss 0.288 (0.556)	Acc@1 87.500 (76.172)
Train: [25][330/517]	BT 0.230 (0.238)	DT 0.027 (0.035)	loss 0.114 (0.557)	Acc@1 100.000 (76.098)
Train: [25][340/517]	BT 0.230 (0.238)	DT 0.027 (0.035)	loss 0.457 (0.554)	Acc@1 87.500 (76.176)
Train: [25][350/517]	BT 0.230 (0.238)	DT 0.027 (0.035)	loss 0.294 (0.556)	Acc@1 87.500 (76.179)
Train: [25][360/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 1.719 (0.562)	Acc@1 62.500 (76.181)
Train: [25][370/517]	BT 0.229 (0.238)	DT 0.027 (0.035)	loss 0.190 (0.563)	Acc@1 75.000 (76.182)
Train: [25][380/517]	BT 0.231 (0.237)	DT 0.027 (0.035)	loss 0.534 (0.563)	Acc@1 87.500 (76.151)
Train: [25][390/517]	BT 0.230 (0.237)	DT 0.028 (0.034)	loss 0.198 (0.567)	Acc@1 100.000 (76.122)
Train: [25][400/517]	BT 0.231 (0.237)	DT 0.028 (0.034)	loss 0.377 (0.568)	Acc@1 75.000 (76.000)
Train: [25][410/517]	BT 0.230 (0.237)	DT 0.027 (0.034)	loss 0.220 (0.568)	Acc@1 87.500 (76.067)
Train: [25][420/517]	BT 0.232 (0.237)	DT 0.027 (0.034)	loss 0.384 (0.568)	Acc@1 75.000 (76.012)
Train: [25][430/517]	BT 0.231 (0.237)	DT 0.028 (0.034)	loss 1.181 (0.571)	Acc@1 50.000 (75.930)
Train: [25][440/517]	BT 0.230 (0.237)	DT 0.028 (0.034)	loss 0.482 (0.576)	Acc@1 75.000 (75.852)
Train: [25][450/517]	BT 0.229 (0.236)	DT 0.027 (0.034)	loss 1.562 (0.578)	Acc@1 62.500 (75.972)
Train: [25][460/517]	BT 0.231 (0.236)	DT 0.027 (0.033)	loss 1.443 (0.579)	Acc@1 37.500 (75.788)
Train: [25][470/517]	BT 0.230 (0.236)	DT 0.028 (0.033)	loss 0.684 (0.579)	Acc@1 75.000 (75.745)
Train: [25][480/517]	BT 0.230 (0.236)	DT 0.027 (0.033)	loss 0.827 (0.581)	Acc@1 75.000 (75.729)
Train: [25][490/517]	BT 0.231 (0.236)	DT 0.028 (0.033)	loss 1.173 (0.580)	Acc@1 62.500 (75.714)
Train: [25][500/517]	BT 0.230 (0.236)	DT 0.028 (0.033)	loss 0.422 (0.580)	Acc@1 75.000 (75.750)
Train: [25][510/517]	BT 0.230 (0.236)	DT 0.027 (0.033)	loss 0.387 (0.578)	Acc@1 87.500 (75.760)
Train epoch 25, total time 122.17, accuracy:75.77
 * S_p: 38.57, S_e: 40.27, Score: 39.42 (Best S_p: 44.02, S_e: 41.80, Score: 42.91)
 * Acc@1 39.30
Train: [26][10/517]	BT 0.232 (0.486)	DT 0.029 (0.282)	loss 0.524 (0.616)	Acc@1 62.500 (75.000)
Train: [26][20/517]	BT 0.230 (0.359)	DT 0.027 (0.155)	loss 0.569 (0.546)	Acc@1 62.500 (77.500)
Train: [26][30/517]	BT 0.231 (0.316)	DT 0.028 (0.113)	loss 0.168 (0.530)	Acc@1 87.500 (76.250)
Train: [26][40/517]	BT 0.231 (0.295)	DT 0.028 (0.092)	loss 0.632 (0.588)	Acc@1 62.500 (76.250)
Train: [26][50/517]	BT 0.230 (0.282)	DT 0.027 (0.079)	loss 0.444 (0.600)	Acc@1 75.000 (74.500)
Train: [26][60/517]	BT 0.232 (0.274)	DT 0.028 (0.070)	loss 0.976 (0.616)	Acc@1 62.500 (73.333)
Train: [26][70/517]	BT 0.231 (0.268)	DT 0.027 (0.064)	loss 0.659 (0.605)	Acc@1 62.500 (73.393)
Train: [26][80/517]	BT 0.231 (0.263)	DT 0.028 (0.060)	loss 0.147 (0.589)	Acc@1 87.500 (74.531)
Train: [26][90/517]	BT 0.232 (0.260)	DT 0.030 (0.056)	loss 0.528 (0.598)	Acc@1 75.000 (74.167)
Train: [26][100/517]	BT 0.231 (0.257)	DT 0.027 (0.054)	loss 0.212 (0.579)	Acc@1 87.500 (74.625)
Train: [26][110/517]	BT 0.231 (0.254)	DT 0.027 (0.051)	loss 0.688 (0.575)	Acc@1 62.500 (74.886)
Train: [26][120/517]	BT 0.232 (0.253)	DT 0.028 (0.049)	loss 0.250 (0.582)	Acc@1 75.000 (74.583)
Train: [26][130/517]	BT 0.233 (0.251)	DT 0.030 (0.048)	loss 0.530 (0.575)	Acc@1 50.000 (74.519)
Train: [26][140/517]	BT 0.230 (0.250)	DT 0.028 (0.046)	loss 0.691 (0.589)	Acc@1 62.500 (73.661)
Train: [26][150/517]	BT 0.230 (0.248)	DT 0.027 (0.045)	loss 0.435 (0.586)	Acc@1 75.000 (73.667)
Train: [26][160/517]	BT 0.231 (0.247)	DT 0.027 (0.044)	loss 0.362 (0.590)	Acc@1 75.000 (73.750)
Train: [26][170/517]	BT 0.230 (0.246)	DT 0.028 (0.043)	loss 0.273 (0.586)	Acc@1 87.500 (73.529)
Train: [26][180/517]	BT 0.231 (0.245)	DT 0.027 (0.042)	loss 0.304 (0.581)	Acc@1 75.000 (73.958)
Train: [26][190/517]	BT 0.231 (0.245)	DT 0.028 (0.041)	loss 0.264 (0.568)	Acc@1 87.500 (74.474)
Train: [26][200/517]	BT 0.231 (0.244)	DT 0.027 (0.041)	loss 0.435 (0.582)	Acc@1 87.500 (74.438)
Train: [26][210/517]	BT 0.231 (0.243)	DT 0.028 (0.040)	loss 0.299 (0.588)	Acc@1 87.500 (73.750)
Train: [26][220/517]	BT 0.231 (0.243)	DT 0.028 (0.040)	loss 0.566 (0.596)	Acc@1 75.000 (73.750)
Train: [26][230/517]	BT 0.231 (0.242)	DT 0.028 (0.039)	loss 0.367 (0.595)	Acc@1 75.000 (73.641)
Train: [26][240/517]	BT 0.232 (0.242)	DT 0.028 (0.039)	loss 0.390 (0.591)	Acc@1 75.000 (73.802)
Train: [26][250/517]	BT 0.231 (0.241)	DT 0.028 (0.038)	loss 1.016 (0.594)	Acc@1 62.500 (73.800)
Train: [26][260/517]	BT 0.232 (0.241)	DT 0.028 (0.038)	loss 0.419 (0.594)	Acc@1 87.500 (74.231)
Train: [26][270/517]	BT 0.230 (0.241)	DT 0.027 (0.037)	loss 0.291 (0.589)	Acc@1 87.500 (74.444)
Train: [26][280/517]	BT 0.231 (0.240)	DT 0.028 (0.037)	loss 0.534 (0.580)	Acc@1 75.000 (74.643)
Train: [26][290/517]	BT 0.231 (0.240)	DT 0.028 (0.037)	loss 0.156 (0.578)	Acc@1 100.000 (74.871)
Train: [26][300/517]	BT 0.237 (0.240)	DT 0.033 (0.036)	loss 0.683 (0.579)	Acc@1 62.500 (74.875)
Train: [26][310/517]	BT 0.233 (0.239)	DT 0.029 (0.036)	loss 0.240 (0.575)	Acc@1 87.500 (75.121)
Train: [26][320/517]	BT 0.235 (0.239)	DT 0.032 (0.036)	loss 0.626 (0.585)	Acc@1 62.500 (74.688)
Train: [26][330/517]	BT 0.230 (0.239)	DT 0.027 (0.036)	loss 0.116 (0.586)	Acc@1 100.000 (74.659)
Train: [26][340/517]	BT 0.234 (0.239)	DT 0.030 (0.035)	loss 0.364 (0.584)	Acc@1 87.500 (74.816)
Train: [26][350/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 0.343 (0.584)	Acc@1 50.000 (74.893)
Train: [26][360/517]	BT 0.231 (0.238)	DT 0.029 (0.035)	loss 0.517 (0.584)	Acc@1 62.500 (74.861)
Train: [26][370/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 0.746 (0.582)	Acc@1 62.500 (75.034)
Train: [26][380/517]	BT 0.230 (0.238)	DT 0.027 (0.035)	loss 0.236 (0.581)	Acc@1 75.000 (75.066)
Train: [26][390/517]	BT 0.231 (0.238)	DT 0.027 (0.035)	loss 0.869 (0.581)	Acc@1 50.000 (75.032)
Train: [26][400/517]	BT 0.230 (0.238)	DT 0.028 (0.034)	loss 0.707 (0.582)	Acc@1 87.500 (74.938)
Train: [26][410/517]	BT 0.231 (0.237)	DT 0.028 (0.034)	loss 0.254 (0.580)	Acc@1 87.500 (75.030)
Train: [26][420/517]	BT 0.230 (0.237)	DT 0.027 (0.034)	loss 0.533 (0.581)	Acc@1 87.500 (75.089)
Train: [26][430/517]	BT 0.232 (0.237)	DT 0.028 (0.034)	loss 0.775 (0.582)	Acc@1 50.000 (74.971)
Train: [26][440/517]	BT 0.230 (0.237)	DT 0.027 (0.034)	loss 0.631 (0.582)	Acc@1 62.500 (74.972)
Train: [26][450/517]	BT 0.231 (0.237)	DT 0.028 (0.034)	loss 0.654 (0.579)	Acc@1 75.000 (75.000)
Train: [26][460/517]	BT 0.236 (0.237)	DT 0.033 (0.034)	loss 0.450 (0.576)	Acc@1 75.000 (75.054)
Train: [26][470/517]	BT 0.232 (0.237)	DT 0.028 (0.033)	loss 0.619 (0.574)	Acc@1 50.000 (75.000)
Train: [26][480/517]	BT 0.239 (0.237)	DT 0.035 (0.033)	loss 0.284 (0.574)	Acc@1 100.000 (75.156)
Train: [26][490/517]	BT 0.231 (0.236)	DT 0.028 (0.033)	loss 0.992 (0.576)	Acc@1 75.000 (75.179)
Train: [26][500/517]	BT 0.232 (0.236)	DT 0.028 (0.033)	loss 0.936 (0.574)	Acc@1 62.500 (75.325)
Train: [26][510/517]	BT 0.231 (0.236)	DT 0.027 (0.033)	loss 0.819 (0.572)	Acc@1 75.000 (75.466)
Train epoch 26, total time 122.40, accuracy:75.60
 * S_p: 44.21, S_e: 40.27, Score: 42.24 (Best S_p: 44.02, S_e: 41.80, Score: 42.91)
 * Acc@1 42.53
Train: [27][10/517]	BT 0.236 (0.490)	DT 0.032 (0.286)	loss 0.599 (0.513)	Acc@1 87.500 (82.500)
Train: [27][20/517]	BT 0.234 (0.361)	DT 0.030 (0.157)	loss 1.439 (0.589)	Acc@1 50.000 (77.500)
Train: [27][30/517]	BT 0.231 (0.318)	DT 0.028 (0.114)	loss 0.296 (0.613)	Acc@1 75.000 (74.583)
Train: [27][40/517]	BT 0.231 (0.296)	DT 0.028 (0.093)	loss 1.103 (0.654)	Acc@1 50.000 (71.562)
Train: [27][50/517]	BT 0.236 (0.283)	DT 0.033 (0.080)	loss 0.795 (0.599)	Acc@1 62.500 (72.750)
Train: [27][60/517]	BT 0.232 (0.275)	DT 0.029 (0.071)	loss 1.307 (0.623)	Acc@1 75.000 (72.708)
Train: [27][70/517]	BT 0.235 (0.268)	DT 0.031 (0.065)	loss 0.358 (0.603)	Acc@1 75.000 (72.679)
Train: [27][80/517]	BT 0.232 (0.264)	DT 0.028 (0.060)	loss 0.802 (0.617)	Acc@1 50.000 (71.562)
Train: [27][90/517]	BT 0.230 (0.260)	DT 0.027 (0.057)	loss 0.383 (0.622)	Acc@1 75.000 (72.500)
Train: [27][100/517]	BT 0.231 (0.257)	DT 0.027 (0.054)	loss 0.455 (0.610)	Acc@1 62.500 (73.125)
Train: [27][110/517]	BT 0.231 (0.255)	DT 0.028 (0.052)	loss 0.377 (0.616)	Acc@1 87.500 (72.727)
Train: [27][120/517]	BT 0.232 (0.253)	DT 0.029 (0.050)	loss 0.530 (0.604)	Acc@1 75.000 (73.229)
Train: [27][130/517]	BT 0.231 (0.251)	DT 0.028 (0.048)	loss 0.296 (0.596)	Acc@1 87.500 (73.654)
Train: [27][140/517]	BT 0.231 (0.250)	DT 0.028 (0.047)	loss 1.426 (0.601)	Acc@1 50.000 (73.661)
Train: [27][150/517]	BT 0.232 (0.249)	DT 0.028 (0.045)	loss 0.998 (0.601)	Acc@1 62.500 (73.667)
Train: [27][160/517]	BT 0.232 (0.248)	DT 0.028 (0.044)	loss 0.682 (0.599)	Acc@1 50.000 (73.281)
Train: [27][170/517]	BT 0.232 (0.247)	DT 0.028 (0.043)	loss 0.417 (0.595)	Acc@1 75.000 (73.309)
Train: [27][180/517]	BT 0.231 (0.246)	DT 0.028 (0.043)	loss 0.523 (0.594)	Acc@1 75.000 (73.611)
Train: [27][190/517]	BT 0.231 (0.245)	DT 0.029 (0.042)	loss 0.539 (0.580)	Acc@1 62.500 (73.882)
Train: [27][200/517]	BT 0.231 (0.245)	DT 0.027 (0.041)	loss 0.917 (0.573)	Acc@1 50.000 (74.375)
Train: [27][210/517]	BT 0.231 (0.244)	DT 0.028 (0.041)	loss 0.509 (0.570)	Acc@1 87.500 (74.702)
Train: [27][220/517]	BT 0.230 (0.243)	DT 0.028 (0.040)	loss 0.550 (0.569)	Acc@1 87.500 (74.830)
Train: [27][230/517]	BT 0.231 (0.243)	DT 0.027 (0.040)	loss 0.457 (0.564)	Acc@1 87.500 (75.217)
Train: [27][240/517]	BT 0.230 (0.242)	DT 0.027 (0.039)	loss 0.918 (0.567)	Acc@1 75.000 (75.104)
Train: [27][250/517]	BT 0.231 (0.242)	DT 0.028 (0.039)	loss 0.380 (0.569)	Acc@1 87.500 (75.150)
Train: [27][260/517]	BT 0.231 (0.242)	DT 0.028 (0.039)	loss 0.420 (0.567)	Acc@1 75.000 (75.048)
Train: [27][270/517]	BT 0.234 (0.242)	DT 0.032 (0.038)	loss 1.140 (0.570)	Acc@1 62.500 (75.000)
Train: [27][280/517]	BT 0.231 (0.241)	DT 0.028 (0.038)	loss 0.361 (0.564)	Acc@1 75.000 (75.357)
Train: [27][290/517]	BT 0.231 (0.241)	DT 0.027 (0.038)	loss 0.459 (0.569)	Acc@1 87.500 (75.172)
Train: [27][300/517]	BT 0.232 (0.241)	DT 0.029 (0.037)	loss 0.584 (0.567)	Acc@1 87.500 (75.292)
Train: [27][310/517]	BT 0.230 (0.240)	DT 0.027 (0.037)	loss 1.133 (0.567)	Acc@1 50.000 (75.524)
Train: [27][320/517]	BT 0.231 (0.240)	DT 0.028 (0.037)	loss 0.432 (0.567)	Acc@1 87.500 (75.430)
Train: [27][330/517]	BT 0.231 (0.240)	DT 0.029 (0.036)	loss 0.339 (0.568)	Acc@1 100.000 (75.606)
Train: [27][340/517]	BT 0.232 (0.240)	DT 0.028 (0.036)	loss 0.795 (0.567)	Acc@1 62.500 (75.662)
Train: [27][350/517]	BT 0.236 (0.239)	DT 0.032 (0.036)	loss 0.257 (0.568)	Acc@1 87.500 (75.714)
Train: [27][360/517]	BT 0.230 (0.239)	DT 0.028 (0.036)	loss 1.292 (0.565)	Acc@1 37.500 (75.729)
Train: [27][370/517]	BT 0.231 (0.239)	DT 0.028 (0.036)	loss 0.429 (0.568)	Acc@1 62.500 (75.439)
Train: [27][380/517]	BT 0.230 (0.239)	DT 0.028 (0.035)	loss 0.509 (0.568)	Acc@1 87.500 (75.658)
Train: [27][390/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 0.552 (0.569)	Acc@1 87.500 (75.769)
Train: [27][400/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 0.293 (0.567)	Acc@1 87.500 (75.781)
Train: [27][410/517]	BT 0.232 (0.238)	DT 0.028 (0.035)	loss 0.154 (0.566)	Acc@1 100.000 (75.884)
Train: [27][420/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 0.651 (0.569)	Acc@1 75.000 (75.774)
Train: [27][430/517]	BT 0.238 (0.238)	DT 0.033 (0.035)	loss 0.447 (0.569)	Acc@1 87.500 (75.756)
Train: [27][440/517]	BT 0.232 (0.238)	DT 0.028 (0.034)	loss 0.977 (0.571)	Acc@1 50.000 (75.568)
Train: [27][450/517]	BT 0.232 (0.238)	DT 0.028 (0.034)	loss 0.088 (0.572)	Acc@1 100.000 (75.611)
Train: [27][460/517]	BT 0.232 (0.237)	DT 0.028 (0.034)	loss 1.611 (0.577)	Acc@1 75.000 (75.516)
Train: [27][470/517]	BT 0.233 (0.237)	DT 0.028 (0.034)	loss 0.578 (0.573)	Acc@1 37.500 (75.479)
Train: [27][480/517]	BT 0.231 (0.237)	DT 0.028 (0.034)	loss 0.875 (0.573)	Acc@1 62.500 (75.521)
Train: [27][490/517]	BT 0.233 (0.237)	DT 0.029 (0.034)	loss 0.862 (0.572)	Acc@1 50.000 (75.510)
Train: [27][500/517]	BT 0.231 (0.237)	DT 0.027 (0.034)	loss 0.366 (0.570)	Acc@1 100.000 (75.600)
Train: [27][510/517]	BT 0.232 (0.237)	DT 0.028 (0.034)	loss 0.116 (0.569)	Acc@1 100.000 (75.539)
Train epoch 27, total time 122.80, accuracy:75.63
 * S_p: 51.80, S_e: 33.98, Score: 42.89 (Best S_p: 44.02, S_e: 41.80, Score: 42.91)
 * Acc@1 44.19
Train: [28][10/517]	BT 0.231 (0.496)	DT 0.028 (0.292)	loss 0.603 (0.523)	Acc@1 75.000 (81.250)
Train: [28][20/517]	BT 0.238 (0.364)	DT 0.034 (0.160)	loss 0.097 (0.460)	Acc@1 100.000 (81.875)
Train: [28][30/517]	BT 0.232 (0.320)	DT 0.028 (0.116)	loss 0.673 (0.478)	Acc@1 75.000 (80.417)
Train: [28][40/517]	BT 0.233 (0.298)	DT 0.028 (0.094)	loss 0.203 (0.467)	Acc@1 100.000 (79.375)
Train: [28][50/517]	BT 0.231 (0.285)	DT 0.028 (0.081)	loss 0.257 (0.542)	Acc@1 75.000 (76.750)
Train: [28][60/517]	BT 0.232 (0.276)	DT 0.028 (0.072)	loss 1.390 (0.582)	Acc@1 37.500 (75.833)
Train: [28][70/517]	BT 0.231 (0.270)	DT 0.028 (0.066)	loss 0.788 (0.612)	Acc@1 62.500 (74.643)
Train: [28][80/517]	BT 0.235 (0.265)	DT 0.028 (0.062)	loss 0.573 (0.594)	Acc@1 75.000 (75.312)
Train: [28][90/517]	BT 0.231 (0.262)	DT 0.028 (0.058)	loss 0.619 (0.588)	Acc@1 75.000 (75.972)
Train: [28][100/517]	BT 0.230 (0.259)	DT 0.027 (0.055)	loss 0.734 (0.592)	Acc@1 75.000 (75.375)
Train: [28][110/517]	BT 0.231 (0.257)	DT 0.028 (0.053)	loss 0.373 (0.580)	Acc@1 87.500 (76.023)
Train: [28][120/517]	BT 0.232 (0.255)	DT 0.029 (0.051)	loss 0.531 (0.570)	Acc@1 62.500 (75.833)
Train: [28][130/517]	BT 0.234 (0.253)	DT 0.029 (0.049)	loss 1.472 (0.565)	Acc@1 62.500 (76.250)
Train: [28][140/517]	BT 0.233 (0.251)	DT 0.029 (0.048)	loss 0.771 (0.557)	Acc@1 87.500 (76.518)
Train: [28][150/517]	BT 0.235 (0.250)	DT 0.031 (0.046)	loss 0.283 (0.560)	Acc@1 75.000 (76.417)
Train: [28][160/517]	BT 0.231 (0.249)	DT 0.027 (0.045)	loss 0.300 (0.553)	Acc@1 87.500 (76.719)
Train: [28][170/517]	BT 0.230 (0.248)	DT 0.027 (0.044)	loss 0.173 (0.546)	Acc@1 100.000 (77.206)
Train: [28][180/517]	BT 0.233 (0.247)	DT 0.028 (0.043)	loss 0.454 (0.539)	Acc@1 75.000 (77.569)
Train: [28][190/517]	BT 0.233 (0.247)	DT 0.028 (0.043)	loss 1.637 (0.546)	Acc@1 62.500 (77.566)
Train: [28][200/517]	BT 0.233 (0.246)	DT 0.028 (0.042)	loss 0.568 (0.541)	Acc@1 75.000 (77.875)
Train: [28][210/517]	BT 0.231 (0.245)	DT 0.028 (0.042)	loss 0.312 (0.539)	Acc@1 87.500 (78.095)
Train: [28][220/517]	BT 0.230 (0.245)	DT 0.027 (0.041)	loss 1.533 (0.549)	Acc@1 75.000 (78.182)
Train: [28][230/517]	BT 0.233 (0.244)	DT 0.029 (0.040)	loss 0.452 (0.547)	Acc@1 87.500 (78.152)
Train: [28][240/517]	BT 0.237 (0.244)	DT 0.035 (0.040)	loss 0.293 (0.548)	Acc@1 75.000 (78.281)
Train: [28][250/517]	BT 0.232 (0.243)	DT 0.028 (0.039)	loss 0.321 (0.558)	Acc@1 100.000 (78.000)
Train: [28][260/517]	BT 0.232 (0.243)	DT 0.028 (0.039)	loss 0.353 (0.559)	Acc@1 87.500 (77.788)
Train: [28][270/517]	BT 0.232 (0.243)	DT 0.028 (0.039)	loss 0.384 (0.557)	Acc@1 87.500 (77.917)
Train: [28][280/517]	BT 0.235 (0.242)	DT 0.032 (0.038)	loss 0.450 (0.551)	Acc@1 87.500 (78.036)
Train: [28][290/517]	BT 0.232 (0.242)	DT 0.028 (0.038)	loss 0.343 (0.551)	Acc@1 75.000 (77.802)
Train: [28][300/517]	BT 0.230 (0.242)	DT 0.027 (0.038)	loss 0.235 (0.547)	Acc@1 87.500 (77.917)
Train: [28][310/517]	BT 0.232 (0.242)	DT 0.029 (0.038)	loss 0.298 (0.542)	Acc@1 75.000 (78.024)
Train: [28][320/517]	BT 0.232 (0.241)	DT 0.028 (0.037)	loss 2.028 (0.552)	Acc@1 75.000 (77.891)
Train: [28][330/517]	BT 0.233 (0.241)	DT 0.029 (0.037)	loss 0.156 (0.550)	Acc@1 87.500 (77.955)
Train: [28][340/517]	BT 0.232 (0.241)	DT 0.028 (0.037)	loss 0.715 (0.549)	Acc@1 87.500 (77.757)
Train: [28][350/517]	BT 0.232 (0.240)	DT 0.028 (0.037)	loss 0.727 (0.547)	Acc@1 87.500 (77.857)
Train: [28][360/517]	BT 0.232 (0.240)	DT 0.028 (0.036)	loss 0.686 (0.545)	Acc@1 62.500 (77.778)
Train: [28][370/517]	BT 0.233 (0.240)	DT 0.028 (0.036)	loss 0.187 (0.540)	Acc@1 100.000 (78.074)
Train: [28][380/517]	BT 0.232 (0.240)	DT 0.028 (0.036)	loss 0.569 (0.540)	Acc@1 75.000 (77.961)
Train: [28][390/517]	BT 0.234 (0.240)	DT 0.029 (0.036)	loss 0.473 (0.543)	Acc@1 100.000 (77.917)
Train: [28][400/517]	BT 0.233 (0.239)	DT 0.029 (0.036)	loss 0.492 (0.544)	Acc@1 75.000 (77.844)
Train: [28][410/517]	BT 0.232 (0.239)	DT 0.028 (0.035)	loss 0.697 (0.544)	Acc@1 75.000 (77.957)
Train: [28][420/517]	BT 0.232 (0.239)	DT 0.028 (0.035)	loss 0.443 (0.542)	Acc@1 62.500 (78.036)
Train: [28][430/517]	BT 0.231 (0.239)	DT 0.028 (0.035)	loss 1.073 (0.544)	Acc@1 75.000 (78.169)
Train: [28][440/517]	BT 0.233 (0.239)	DT 0.028 (0.035)	loss 0.570 (0.543)	Acc@1 75.000 (78.153)
Train: [28][450/517]	BT 0.232 (0.239)	DT 0.028 (0.035)	loss 0.236 (0.541)	Acc@1 87.500 (78.139)
Train: [28][460/517]	BT 0.231 (0.238)	DT 0.027 (0.035)	loss 0.650 (0.542)	Acc@1 87.500 (78.152)
Train: [28][470/517]	BT 0.236 (0.238)	DT 0.032 (0.034)	loss 0.372 (0.541)	Acc@1 75.000 (78.112)
Train: [28][480/517]	BT 0.232 (0.238)	DT 0.028 (0.034)	loss 0.493 (0.539)	Acc@1 87.500 (78.125)
Train: [28][490/517]	BT 0.234 (0.238)	DT 0.030 (0.034)	loss 0.136 (0.538)	Acc@1 87.500 (78.265)
Train: [28][500/517]	BT 0.231 (0.238)	DT 0.027 (0.034)	loss 0.553 (0.538)	Acc@1 87.500 (78.275)
Train: [28][510/517]	BT 0.232 (0.238)	DT 0.028 (0.034)	loss 0.553 (0.539)	Acc@1 75.000 (78.309)
Train epoch 28, total time 123.29, accuracy:78.26
 * S_p: 45.09, S_e: 38.23, Score: 41.66 (Best S_p: 44.02, S_e: 41.80, Score: 42.91)
 * Acc@1 42.16
Train: [29][10/517]	BT 0.229 (0.489)	DT 0.027 (0.285)	loss 0.590 (0.713)	Acc@1 87.500 (73.750)
Train: [29][20/517]	BT 0.236 (0.360)	DT 0.033 (0.157)	loss 0.631 (0.650)	Acc@1 75.000 (75.625)
Train: [29][30/517]	BT 0.231 (0.318)	DT 0.028 (0.114)	loss 0.586 (0.586)	Acc@1 62.500 (76.250)
Train: [29][40/517]	BT 0.230 (0.296)	DT 0.028 (0.093)	loss 0.373 (0.544)	Acc@1 75.000 (77.812)
Train: [29][50/517]	BT 0.235 (0.284)	DT 0.029 (0.080)	loss 1.347 (0.513)	Acc@1 62.500 (79.250)
Train: [29][60/517]	BT 0.234 (0.275)	DT 0.029 (0.072)	loss 0.305 (0.502)	Acc@1 75.000 (79.167)
Train: [29][70/517]	BT 0.240 (0.269)	DT 0.035 (0.066)	loss 0.457 (0.508)	Acc@1 87.500 (79.464)
Train: [29][80/517]	BT 0.230 (0.264)	DT 0.027 (0.061)	loss 0.689 (0.513)	Acc@1 62.500 (79.219)
Train: [29][90/517]	BT 0.231 (0.261)	DT 0.028 (0.057)	loss 0.644 (0.523)	Acc@1 62.500 (78.194)
Train: [29][100/517]	BT 0.230 (0.258)	DT 0.027 (0.054)	loss 0.495 (0.533)	Acc@1 75.000 (77.000)
Train: [29][110/517]	BT 0.231 (0.255)	DT 0.028 (0.052)	loss 0.189 (0.528)	Acc@1 87.500 (77.159)
Train: [29][120/517]	BT 0.232 (0.253)	DT 0.029 (0.050)	loss 0.703 (0.517)	Acc@1 50.000 (77.188)
Train: [29][130/517]	BT 0.231 (0.252)	DT 0.028 (0.048)	loss 0.504 (0.515)	Acc@1 87.500 (77.981)
Train: [29][140/517]	BT 0.231 (0.250)	DT 0.028 (0.047)	loss 0.295 (0.511)	Acc@1 87.500 (77.768)
Train: [29][150/517]	BT 0.234 (0.249)	DT 0.030 (0.046)	loss 0.345 (0.509)	Acc@1 87.500 (77.333)
